Instances,feature_ nvarsOrig,feature_ nclausesOrig,feature_ nvars,feature_ nclauses,feature_ reducedVars,feature_ reducedClauses,feature_ vars.clauses.ratio,feature_ POSNEG.RATIO.CLAUSE.mean,feature_ POSNEG.RATIO.CLAUSE.coeff.variation,feature_ POSNEG.RATIO.CLAUSE.min,feature_ POSNEG.RATIO.CLAUSE.max,feature_ POSNEG.RATIO.CLAUSE.entropy,feature_ VCG.CLAUSE.mean,feature_ VCG.CLAUSE.coeff.variation,feature_ VCG.CLAUSE.min,feature_ VCG.CLAUSE.max,feature_ VCG.CLAUSE.entropy,feature_ UNARY,feature_ BINARY.,feature_ TRINARY.,feature_ VCG.VAR.mean,feature_ VCG.VAR.coeff.variation,feature_ VCG.VAR.min,feature_ VCG.VAR.max,feature_ VCG.VAR.entropy,feature_ POSNEG.RATIO.VAR.mean,feature_ POSNEG.RATIO.VAR.stdev,feature_ POSNEG.RATIO.VAR.min,feature_ POSNEG.RATIO.VAR.max,feature_ POSNEG.RATIO.VAR.entropy,feature_ HORNY.VAR.mean,feature_ HORNY.VAR.coeff.variation,feature_ HORNY.VAR.min,feature_ HORNY.VAR.max,feature_ HORNY.VAR.entropy,feature_ horn.clauses.fraction,feature_ VG.mean,feature_ VG.coeff.variation,feature_ VG.min,feature_ VG.max,feature_ CG.mean,feature_ CG.coeff.variation,feature_ CG.min,feature_ CG.max,feature_ CG.entropy,feature_ cluster.coeff.mean,feature_ cluster.coeff.coeff.variation,feature_ cluster.coeff.min,feature_ cluster.coeff.max,feature_ cluster.coeff.entropy,algo_abcdsat_r18,algo_CaDiCaL,algo_Candy,algo_cms55-main-all4fixed,algo_COMiniSatPS_Pulsar_drup,algo_expGlucose,algo_expMC_LRB_VSIDS_Switch,algo_expMC_LRB_VSIDS_Switch_2500,algo_expMC_VSIDS_LRB_Switch_2500,algo_GHackCOMSPS_drup,algo_glu_mix,algo_Glucose_Hack_Kiel_fastBVE,algo_glucose-3.0_PADC_10,algo_glucose-3.0_PADC_3,algo_glucose3.0,algo_glucose4.2.1,algo_gluHack,algo_inIDGlucose,algo_Lingeling,algo_Maple_CM,algo_Maple_CM_Dist,algo_Maple_CM_ordUIP,algo_Maple_CM_ordUIP+,algo_Maple_LCM_M1,algo_Maple_LCM_Scavel_200_fix2,algo_Maple_LCM_Scavel_fix2,algo_Maple_LCM+BCrestart,algo_Maple_LCM+BCrestart_M1,algo_MapleCOMSPS_CHB_VSIDS_drup,algo_MapleCOMSPS_LRB_VSIDS_2_fix,algo_MapleCOMSPS_LRB_VSIDS_drup,algo_MapleLCMDistChronoBT,algo_Minisat-v2.2.0-106-ge2dd095,algo_Riss7.1-fix,algo_smallsat,algo_Sparrow2Riss-2018-fixfix,algo_YalSAT
sat/a_rphp045_05.cnf.bz2,472.0,6643.0,422.0,6557.0,0.118483412,0.013115754,0.064358701,0.854354125,0.331222704,0.0,1.0,0.742455402,0.011083268,0.833933106,0.004739336,0.208530806,0.906838306,0.0,0.117431752,0.117431752,0.011083268,0.959901513,0.000762544,0.052920543,4.198947808,0.350689947,0.344104897,0.0,1.0,3.168177295,0.007187427,1.106211886,0.000762544,0.04331249,3.995329173,0.816989477,0.031517997,0.18738548,0.000762544,0.060850999,0.021153387,0.793971129,0.000762544,0.13756291,4.036974097,0.122635585,0.706893893,0.006752559,0.421457286,2.208025576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1544.831119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/a_rphp055_04.cnf.bz2,467.0,7278.0,408.0,7171.0,0.144607843,0.01492121,0.05689583,0.780544654,0.443994474,0.0,1.0,0.845830437,0.010969769,0.76895278,0.004901961,0.264705882,0.961988319,0.0,0.090363966,0.090363966,0.010969769,0.943813056,0.000557802,0.044624181,4.385161787,0.419264032,0.372454871,0.0,1.0,3.188974741,0.006902803,0.982370391,0.000557802,0.033747037,4.119453565,0.749267885,0.027703495,0.221461691,0.000557802,0.052991215,0.021001788,0.628745483,0.000557802,0.15813694,4.239315747,0.116182506,0.993577773,0.006125446,0.473851295,2.102999283,951.3154039,192.864594,441.413224,1779.766384,294.1132612,861.4065778,NaN,341.046109,3362.487452,288.8809919,427.400116,376.194,332.9150398,353.7451599,356.919497,275.356446,3859.021884,406.601819,797.8277321,456.650481,394.872226,448.3001089,448.782949,342.0100222,405.494293,330.8403802,328.5892558,331.141202,1184.245244,1365.827926,2372.672747,347.226171,1042.875405,585.270587,349.999748,589.6200449,NaN
sat/a_rphp056_05.cnf.bz2,588.0,10225.0,527.0,10109.0,0.115749526,0.011474923,0.052131764,0.861476572,0.316089766,0.0,1.0,0.725549641,0.008935056,0.837930782,0.003795066,0.208728653,0.868874482,0.0,0.095459492,0.095459492,0.008935056,0.983835533,0.000494609,0.04342665,4.448708838,0.37936506,0.356348774,0.0,1.0,3.227755889,0.0058178,1.122365903,0.000494609,0.035512909,4.221472885,0.814224948,0.025522563,0.188323951,0.000494609,0.049263033,0.017129658,0.801327884,0.000494609,0.129290731,4.222281812,0.110053707,0.820706367,0.005066813,0.426923695,2.13556402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,647.2002079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/a_rphp065_04.cnf.bz2,552.0,10063.0,483.0,9966.0,0.142857143,0.009733093,0.04846478,0.782078113,0.439790311,0.0,1.0,0.842018749,0.009323626,0.771249427,0.004140787,0.265010352,0.946306032,0.0,0.077062011,0.077062011,0.009323626,0.959695542,0.000401365,0.0380293,4.535290858,0.433379676,0.383074922,0.0,1.0,3.02651475,0.005836822,0.994274926,0.000401365,0.028797913,4.262436785,0.743327313,0.023579965,0.221891619,0.000401365,0.045153522,0.018063825,0.621820112,0.000401365,0.150913105,4.390813583,0.107256835,1.093589027,0.004834947,0.477993061,1.932853739,680.231776,358.7258301,1477.242399,NaN,794.683115,3025.272441,NaN,727.871099,4721.115032,748.727325,1243.91525,1111.441172,847.8099861,1023.652528,1090.038478,713.332464,1539.368384,1095.41462,2751.771579,979.9881029,938.64698,913.8651149,980.655437,734.0511429,916.655345,780.567775,767.8397632,685.9612391,3648.182493,NaN,NaN,857.5773029,2551.975176,2018.099728,948.2465439,2169.951558,NaN
sat/a_rphp085_04.cnf.bz2,722.0,16983.0,633.0,16810.0,0.140600316,0.010291493,0.037656157,0.788816181,0.427527421,0.0,1.0,0.818538552,0.007142649,0.778676449,0.003159558,0.265402844,0.906444255,0.0,0.059964307,0.059964307,0.007142649,0.979992501,0.000237954,0.0297442,4.765360908,0.45843235,0.394289722,0.0,1.0,3.162860106,0.004491797,1.009952096,0.000237954,0.022427127,4.490057904,0.740809042,0.018302692,0.222471367,0.000237954,0.035098156,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,3248.324459,NaN,NaN,NaN,4300.01844,NaN,NaN,NaN,NaN,4671.815806,NaN,NaN,4695.731001,4900.307682,NaN,3304.873161,692.5189788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241.28508,3500.902693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4426.067115,NaN,NaN
sat/a_rphp098_04.cnf.bz2,833.0,22593.0,731.0,22383.0,0.139534884,0.00938212,0.032658714,0.791444613,0.422906495,0.0,1.0,0.809974688,0.006198886,0.77901033,0.002735978,0.265389877,0.889546442,0.0,0.052093106,0.052093106,0.006198886,0.987345352,0.000178707,0.025689139,4.935820273,0.474181783,0.400255419,0.0,1.0,3.138062939,0.00390393,1.014514247,0.000178707,0.019568422,4.63226413,0.739489791,0.015872047,0.222971445,0.000178707,0.030424876,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,542.4248078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4999.977555,NaN,NaN,NaN,NaN,NaN
sat/ad-A-3-7-17.cnf.bz2,30532.0,440901.0,29242.0,387526.0,0.04411463,0.137732694,0.075458163,0.276365113,0.858996815,0.0,1.0,0.812173143,9.0498e-05,0.180667328,6.8395e-05,0.000102592,0.649685348,0.0,0.353664012,1.0,9.0498e-05,1.025837163,1.5483e-05,0.002054056,3.500385911,0.154861019,0.180298231,0.0,0.884526559,3.230335432,5.5886e-05,1.003391418,1.5483e-05,0.001122505,2.919414443,0.662618766,9.1251e-05,1.303825777,1.2902e-05,0.002110826,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,3571.853517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/ae_rphp035_05.cnf.bz2,2977.0,6728.0,327.0,3942.0,8.103975535,0.706747844,0.082952816,0.859842719,0.33461078,0.0,1.0,0.653035263,0.012928286,0.920047986,0.006116208,0.20795107,0.993992591,0.0,0.288939625,0.288939625,0.012928286,0.876240886,0.001268392,0.047945205,3.749748065,0.341001893,0.296825484,0.0,1.0,3.515496721,0.008572311,0.981859832,0.001268392,0.039320142,3.709575022,0.845256215,0.03896251,0.204017413,0.001268392,0.078386606,0.023407136,0.900610411,0.001268392,0.155251142,1.978395897,0.158094124,0.598668565,0.003262643,0.360903007,1.89206883,486.3276401,1493.498011,NaN,1092.949179,1897.202175,1580.92378,3013.876508,371.5947571,2942.673183,2646.675583,319.7376571,3387.670035,4552.88194,NaN,3911.684149,920.451721,NaN,3231.576302,2924.117026,1135.166238,1121.270978,1047.315082,1134.657479,730.197644,749.996289,880.8799369,767.9975848,721.7378469,NaN,1690.393339,1888.340835,757.0873849,NaN,NaN,429.395421,NaN,NaN
sat/ae_rphp045_05.cnf.bz2,4732.0,10903.0,422.0,6362.0,10.213270142,0.713769255,0.066331342,0.870323798,0.312471225,0.0,1.0,0.627275619,0.010080961,0.937377894,0.004739336,0.208530806,0.975459034,0.0,0.266268469,0.266268469,0.010080961,0.915614614,0.000785916,0.038352719,3.977306525,0.369150418,0.310694698,0.0,1.0,3.659257008,0.006719399,1.009397598,0.000785916,0.031436655,3.930656087,0.842030808,0.031091746,0.205104664,0.000785916,0.062716127,0.018551728,0.907523771,0.000785916,0.141779315,1.953617106,0.140844018,0.71191062,0.002214839,0.363851618,1.700116844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1214.598822,4429.468622,NaN,1687.196186,NaN,NaN,NaN,NaN,3983.045803,2071.188962,NaN,NaN,NaN,NaN,NaN,NaN,2046.169666,2500.651631,2513.032989,NaN,NaN,NaN,NaN,NaN,2305.125635,NaN,NaN,3117.465063,NaN,NaN
sat/ae_rphp055_04.cnf.bz2,5185.0,11996.0,408.0,6868.0,11.708333333,0.746651136,0.059405941,0.808677927,0.403871822,0.0,1.0,0.700383097,0.009945242,0.882272825,0.004901961,0.264705882,1.022051686,0.0,0.247670355,0.247670355,0.009945242,0.916987227,0.000582411,0.031741409,4.090199908,0.430819398,0.339285577,0.0,1.0,3.623236427,0.006455771,0.905500519,0.000582411,0.023878858,4.08769262,0.782323821,0.027404016,0.24192073,0.000582411,0.055329062,0.01873824,0.729707645,0.000582411,0.16511357,2.218648299,0.135624893,0.996035011,0.001762115,0.432941346,1.693751656,NaN,191.8615739,512.628551,537.8154662,222.9907951,598.2143319,1224.248456,164.9307811,2754.917064,228.1047878,162.4589949,375.724932,363.451102,371.775718,371.056571,193.9053559,2769.77247,344.8160939,914.4608541,324.1137869,277.136014,308.2697148,324.0048409,273.324219,273.2640381,303.1428578,283.46983,246.154644,545.2301159,550.1415172,782.6647861,236.630743,691.4044931,702.410331,320.893533,633.574199,NaN
sat/ae_rphp056_05.cnf.bz2,7125.0,16762.0,527.0,9786.0,12.519924099,0.712855099,0.053852442,0.878908645,0.29469533,0.0,1.0,0.603365776,0.008079931,0.948931469,0.003795066,0.208728653,0.96191976,0.0,0.253116697,0.253116697,0.008079931,0.93977622,0.000510934,0.03126916,4.204685047,0.400297844,0.321454311,0.0,1.0,3.748505449,0.005423462,1.022147841,0.000510934,0.025648886,4.163239503,0.84109953,0.025181774,0.206378134,0.000510934,0.050889025,0.014926227,0.920701546,0.000510934,0.133558144,1.933647817,0.128295038,0.821246076,0.001529052,0.365939036,1.628214421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,947.1680841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/ae_rphp062_05.cnf.bz2,8634.0,20419.0,584.0,11904.0,13.784246575,0.71530578,0.04905914,0.881930444,0.287780376,0.0,1.0,0.594540647,0.007305879,0.953916513,0.003424658,0.20890411,0.956040892,0.0,0.246135753,0.246135753,0.007305879,0.951602492,0.000420027,0.028477823,4.293711023,0.410544115,0.327186806,0.0,1.0,3.836046223,0.004909711,1.030686982,0.000420027,0.023353495,4.251524239,0.839885753,0.022929728,0.206657144,0.000420027,0.046370968,0.013576183,0.92155755,0.000420027,0.129452285,1.92716802,0.12264399,0.873784384,0.001297017,0.366779116,1.591466916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,744.8450351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/ae_rphp075_04.cnf.bz2,9325.0,21986.0,558.0,12553.0,15.711469534,0.751453836,0.044451526,0.817254839,0.387372749,0.0,1.0,0.6721707,0.007300658,0.895757823,0.003584229,0.265232975,1.007370109,0.0,0.229905202,0.229905202,0.007300658,0.948099512,0.000318649,0.023739345,4.35574984,0.462212981,0.354738297,0.0,1.0,3.710376531,0.004754036,0.927602742,0.000318649,0.01784434,4.354455582,0.778140684,0.020463771,0.242908664,0.000318649,0.041424361,0.013984025,0.727916936,0.000318649,0.153270135,2.22490325,0.120092378,1.163934972,0.001038961,0.435889439,1.57014786,1468.594967,1143.717933,3510.399294,3564.494417,1736.329442,NaN,NaN,858.9733679,4785.536753,1658.86599,847.7660949,2968.582593,3222.75584,3323.817162,3626.669225,1170.325339,769.7291081,2781.219736,4412.22455,1535.503209,1365.956414,1427.827207,1555.429761,1215.76795,1170.002321,1313.457391,1111.907804,980.1931129,3117.238205,NaN,NaN,1750.501222,NaN,NaN,1455.713687,NaN,NaN
sat/ae_rphp095_04.cnf.bz2,14665.0,34976.0,708.0,19938.0,19.713276836,0.754238138,0.035510081,0.822416157,0.377295744,0.0,1.0,0.65330377,0.00576703,0.903715639,0.002824859,0.265536723,0.99819033,0.0,0.219229612,0.219229612,0.00576703,0.966655118,0.000200622,0.018958772,4.555980657,0.484133319,0.365745938,0.0,1.0,3.68125843,0.00376237,0.940745418,0.000200622,0.014244157,4.555286758,0.775554218,0.01632816,0.243496693,0.000200622,0.033102618,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3565.016099,NaN,NaN,NaN,NaN,NaN,487.800405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4085.348691,3542.021798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/apn-sbox5-cut3-symmbreak.cnf.bz2,21240.0,86081.0,7837.0,59741.0,1.710220748,0.440903232,0.13118294,0.466346395,0.48889489,0.0,1.0,1.123281224,0.000587439,0.392842343,0.0003828,0.001020799,1.020721942,0.0,0.0,0.245526523,0.000587439,4.547250205,0.000200867,0.024321655,0.830637724,0.221810046,0.273934531,0.0,0.666666667,0.920141956,0.000161313,5.369053334,0.0,0.009892704,1.287159019,0.334728244,0.000255721,3.477656823,8.3695e-05,0.014713513,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/apn-sbox5-cut4-symmbreak.cnf.bz2,15040.0,86081.0,8014.0,59741.0,0.876715747,0.440903232,0.134145729,0.478955587,0.460565923,0.0,1.0,1.200336709,0.000557203,0.37168357,0.000374345,0.000998253,1.066283748,0.0,0.0,0.240571802,0.000557203,4.623212511,0.000200867,0.024321655,0.770650448,0.310207367,0.245044137,0.0,0.666666667,1.31348787,0.000156852,5.35013976,0.0,0.009892704,1.210312218,0.330091562,0.000242612,3.723598564,8.3695e-05,0.012403542,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2167.703637,1966.893698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/apn-sbox5-cut5-symmbreak.cnf.bz2,8840.0,110881.0,6122.0,74866.0,0.443972558,0.481059493,0.081772767,0.407732291,0.623413261,0.0,1.0,1.62462229,0.000798504,0.201017203,0.000490036,0.001306762,1.005570774,0.0,0.0,0.050329923,0.000798504,5.046171438,0.000160286,0.029025192,0.821525779,0.241663829,0.219903573,0.000926784,0.666666667,1.086301834,0.000100362,5.314795591,1.3357e-05,0.004394518,0.793817065,0.147289824,0.000198277,2.99743219,0.000106858,0.006264526,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1210.714535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/apn-sbox6-cut3-helpbox23.cnf.bz2,199968.0,810906.0,52476.0,376922.0,2.8106563,1.151389412,0.139222439,0.45087168,0.583496578,0.0,1.0,1.621399628,9.0987e-05,0.48018235,5.7169e-05,0.000171507,1.068694055,0.0,0.0,0.331466457,9.0987e-05,8.878402313,3.1837e-05,0.014700654,0.724449762,0.347494704,0.293732163,0.0,0.666666667,1.087435919,2.2275e-05,10.438355139,0.0,0.004977157,1.345584345,0.327940529,4.3231e-05,6.578395677,1.3265e-05,0.008999209,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/apn-sbox6-cut3-helpbox26.cnf.bz2,199968.0,810924.0,46857.0,332899.0,3.267622767,1.435946038,0.140754403,0.450872823,0.584463432,0.0,1.0,1.640929649,0.000103242,0.491206942,4.2683e-05,0.000192074,1.105050132,0.0,6.008e-06,0.363242305,0.000103242,8.888650865,2.7035e-05,0.016554571,0.811316328,0.38644266,0.293931158,0.0,0.666666667,1.187241851,2.4358e-05,10.351763339,0.0,0.005404041,1.341954748,0.325636304,4.9613e-05,6.533558512,1.502e-05,0.009486361,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,1214.868529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,157.4685688,NaN,NaN,NaN,170.539187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/apn-sbox6-cut3-helpbox28.cnf.bz2,199968.0,810936.0,43287.0,305476.0,3.619585557,1.654663541,0.14170344,0.452459921,0.5754262,0.0,1.0,1.625581322,0.000113282,0.500495179,4.6203e-05,0.000207915,1.10167923,0.0,3.274e-06,0.388708115,0.000113282,8.923479541,3.2736e-05,0.018001414,0.724064577,0.420536259,0.291937559,0.0,0.666666667,1.101533217,2.5986e-05,10.29275776,0.0,0.00571567,1.339933044,0.324964973,5.4589e-05,6.517573681,1.6368e-05,0.009778182,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,3461.796489,1950.381919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,223.3946829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2333.571259,NaN,NaN,NaN,165.7722652,3267.898383,NaN,2298.468526,4798.02024,374.1912301,NaN,217.5571961,404.9936562,212.186717,NaN
sat/apn-sbox6-cut3-helpbox29.cnf.bz2,199968.0,810942.0,41559.0,292116.0,3.811665343,1.776095798,0.142268825,0.453616904,0.569103337,0.0,1.0,1.609491503,0.000118909,0.505355577,7.2187e-05,0.00021656,1.092158273,0.0,0.0,0.403185721,0.000118909,8.951263547,4.108e-05,0.01880075,0.653261507,0.4400387,0.289130259,0.0,0.666666667,1.018970298,2.6836e-05,10.26007242,0.0,0.005888072,1.338073624,0.324377987,5.7374e-05,6.51434722,1.7116e-05,0.009917293,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,635.5890391,2149.451756,NaN,291.7883379,658.0185149,2376.357134,1865.225351,2632.425888,2523.607287,NaN,2084.722655,NaN,1454.095747,425.363488,NaN,NaN,NaN,478.1423609,NaN,NaN,2921.357719,2533.883982,2524.084718,179.632973,227.665621,680.7672021,437.930702,545.4489529,4179.827806,924.7757721,1233.736953,510.1317582,1335.508433,NaN,434.558728,NaN,4999.91426
sat/apn-sbox6-cut3-helpbox30.cnf.bz2,199968.0,810948.0,39876.0,278898.0,4.014745712,1.907686681,0.142977002,0.45549737,0.559287677,0.0,1.0,1.590729118,0.000124855,0.509993901,7.5233e-05,0.0002257,1.093061142,0.0,0.0,0.419640872,0.000124855,8.991760853,3.9441e-05,0.019663103,0.650370385,0.461222229,0.284239007,0.0,0.666666667,0.99461518,2.784e-05,10.228927211,0.0,0.006084662,1.338218484,0.325316065,6.041e-05,6.515344539,1.7928e-05,0.010053855,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,623.7213299,507.021965,643.380116,71.43183994,512.749033,2311.931864,368.0005381,438.246047,455.851722,443.2105229,418.811497,3708.745951,2151.060947,296.4947121,1929.676775,1351.967468,1365.012924,848.4586871,60.8792448,321.4225481,558.366714,290.2460349,318.714895,320.1770182,409.8956602,493.5888791,1131.974721,263.9256399,255.8914089,350.8737428,2046.177421,815.3506231,675.5433719,2702.869971,308.843992,2606.760342,NaN
sat/apn-sbox6-cut3-helpbox31.cnf.bz2,199968.0,810954.0,38238.0,266073.0,4.229562216,2.047862805,0.14371244,0.457863736,0.546832528,0.0,1.0,1.558383702,0.000131344,0.514920868,7.8456e-05,0.000235368,1.082429962,0.0,0.0,0.437706945,0.000131344,9.040447451,4.51e-05,0.020588335,0.600133761,0.484859885,0.277127389,0.0,0.666666667,0.907144794,2.8887e-05,10.195137855,3.758e-06,0.00630654,1.338444539,0.326177402,6.3671e-05,6.520373168,1.8792e-05,0.010177658,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,979.2055759,803.088311,NaN,1053.928491,243.5697401,2091.736978,418.1140339,435.7670751,3046.446356,1727.180436,1176.557669,102.922859,2346.557568,2923.685116,119.416203,228.8826699,1285.614136,2667.480559,2382.997339,234.6876769,602.4614031,233.875423,233.529422,444.383914,356.202841,365.8628888,438.1283231,598.6398799,607.6403642,2275.344868,493.5305309,470.5284369,1313.915484,NaN,594.629796,NaN,NaN
sat/apn-sbox6-cut4-helpbox23.cnf.bz2,137472.0,810906.0,50966.0,376922.0,1.69732763,1.151389412,0.135216305,0.451980663,0.595368387,0.0,1.0,1.646352296,9.0834e-05,0.442034354,5.8863e-05,0.000176588,1.092745404,0.0,0.0,0.263972387,9.0834e-05,9.09413887,3.1837e-05,0.014698001,0.52187014,0.404618713,0.233792923,0.0,0.666666667,1.348447881,2.2856e-05,10.341327514,2.653e-06,0.004977157,1.351468496,0.316765803,4.2111e-05,6.892908939,1.3265e-05,0.008110431,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4999.89318
sat/apn-sbox6-cut4-helpbox26.cnf.bz2,137472.0,810924.0,45836.0,332906.0,1.999214591,1.435894817,0.137684512,0.451858285,0.596312394,0.0,1.0,1.688354959,0.000102798,0.463268793,4.3634e-05,0.000196352,1.146034518,0.0,6.008e-06,0.308612641,0.000102798,9.044461068,2.7035e-05,0.016554223,0.609312206,0.436488284,0.236704382,0.0,0.666666667,1.413402409,2.4671e-05,10.311329636,3.004e-06,0.005403928,1.375964497,0.314389047,4.848e-05,6.793918723,1.5019e-05,0.008771245,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4442.456967,NaN,NaN,NaN,NaN,NaN,305.0273051,NaN,NaN,1180.738802,NaN,1381.028602,1171.814514,NaN,1556.672534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
sat/apn-sbox6-cut4-helpbox28.cnf.bz2,137472.0,810936.0,42832.0,305721.0,2.209562944,1.652536136,0.140101596,0.453527308,0.588421072,0.0,1.0,1.689196317,0.000112125,0.48316472,7.0041e-05,0.000210123,1.162614255,0.0,0.0,0.352942716,0.000112125,9.03122809,3.9251e-05,0.017996801,0.484088061,0.463515276,0.240649965,0.0,0.666666667,1.265276794,2.5754e-05,10.334024092,3.271e-06,0.00571109,1.384995712,0.313200598,5.3344e-05,6.756230694,1.6355e-05,0.009243722,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0,NaN,NaN,3795.472671,NaN,2745.117233,NaN,NaN,699.6416399,NaN,869.216095,480.4077151,NaN,3298.808671,NaN,NaN,1688.492934,NaN,NaN,NaN,NaN,3347.53764,NaN,2832.555042,NaN,NaN,1503.484712,NaN,2602.443141,1294.459792,1119.796102,560.4763241,3931.852499,NaN,NaN,1548.676608,NaN,NaN
