,CV
2998,5
2999,4
3000,4
3001,2
3002,3
3003,8
3004,6
3005,8
3006,2
3007,5
3008,2
3009,9
3010,9
3011,9
3012,1
3013,9
3014,2
3015,6
3016,9
3017,5
3018,5
3019,10
3020,5
3021,10
3022,7
3023,2
3024,5
3025,3
3026,9
3027,7
3028,1
3029,2
3030,6
3031,6
3032,10
3033,2
3034,10
3035,3
3036,9
3037,10
3038,5
3039,6
3040,2
3041,3
3042,5
3043,1
3044,9
3045,3
3046,10
3047,4
3048,9
3049,4
3050,1
3051,1
3052,2
3053,5
3054,8
3055,1
3056,7
3057,1
3058,1
3059,7
3060,5
3061,5
3062,1
3063,8
3064,4
3065,3
3066,3
3067,5
3068,9
3069,9
3070,7
3071,6
3072,9
3073,5
3074,1
3075,8
3076,2
3077,8
3078,5
3079,8
3080,5
3081,6
3082,3
3083,2
3084,4
3085,4
3086,8
3087,8
3088,7
3089,1
3090,9
3091,9
3092,10
3093,3
3094,9
3095,9
3096,7
3097,10
3098,3
3099,7
3100,3
3101,6
3102,8
3103,3
3104,7
3105,6
3106,7
3107,7
3108,4
3109,7
3110,2
3111,9
3112,6
3113,8
3114,6
3115,6
3116,1
3117,6
3118,4
3119,9
3120,9
3121,6
3122,9
3123,4
3124,10
3125,4
3126,4
3127,3
3128,4
3129,10
3130,2
3131,7
3132,3
3133,2
3134,3
3135,7
3136,10
3137,6
3138,10
3139,1
3140,1
3141,10
3142,6
3143,1
3144,4
3145,4
3146,8
3147,4
3148,5
3149,1
3150,2
3151,9
3152,10
3153,10
3154,7
3155,2
3156,6
3157,9
3158,10
3159,4
3160,8
3161,3
3162,2
3163,7
3164,7
3165,2
3166,7
3167,1
3168,5
3169,6
3170,7
3171,5
3172,5
3173,7
3174,8
3175,5
3176,1
3177,9
3178,2
3179,5
3180,5
3181,6
3182,2
3183,9
3184,1
3185,4
3186,1
3187,10
3188,3
3189,10
3190,5
3191,10
3192,7
3193,5
3194,10
3195,8
3196,8
3197,2
3198,9
3199,8
3200,1
3201,8
3202,5
3203,8
3204,6
3205,5
3206,8
3207,2
3208,9
3209,1
3210,4
3211,2
3212,7
3213,1
3214,2
3215,4
3216,8
3217,9
3218,10
3219,9
3220,3
3221,1
3222,1
3223,4
3224,10
3225,6
3226,5
3227,3
3228,4
3229,5
3230,4
3231,4
3232,3
3233,10
3234,8
3235,5
3236,4
3237,7
3238,1
3239,5
3240,7
3241,10
3242,2
3243,6
3244,8
3245,6
3246,9
3247,10
3248,7
3249,9
3250,1
3251,10
3252,8
3253,4
3254,3
3255,9
3256,5
3257,1
3258,9
3259,4
3260,3
3261,1
3262,4
3263,5
3264,1
3265,6
3266,6
3267,3
3268,7
3269,8
3270,3
3271,4
3272,9
3273,8
3274,7
3275,6
3276,10
3277,5
3278,6
3279,2
3280,8
3281,6
3282,4
3283,3
3284,2
3285,10
3286,4
3287,5
3288,8
3289,5
3290,6
3291,9
3292,8
3293,8
3294,3
3295,2
3296,2
3297,2
3298,1
3299,1
3300,4
3301,6
3302,3
3303,3
3304,8
3305,3
3306,1
3307,8
3308,8
3309,1
3310,3
3311,1
3312,7
3313,10
3314,3
3315,7
3316,8
3317,9
3318,3
3319,6
3320,3
3321,4
3322,6
3323,6
3324,6
3325,10
3326,3
3327,7
3328,7
3329,7
3330,7
3331,10
3332,6
3333,1
3334,9
3335,10
3336,5
3337,6
3338,1
3339,8
3340,8
3341,1
3342,4
3343,5
3344,2
3345,1
3346,9
3347,5
3348,2
3349,5
3350,5
3351,7
3352,9
3353,9
3354,3
3355,6
3356,1
3357,3
3358,8
3359,2
3360,4
3361,6
3362,9
3363,6
3364,7
3365,7
3366,2
3367,8
3368,6
3369,8
3370,5
3371,4
3372,6
3373,3
3374,2
3375,6
3376,6
3377,9
3378,9
3379,5
3380,9
3381,6
3382,8
3383,10
3384,8
3385,4
3386,9
3387,6
3388,2
3389,9
3390,5
3391,7
3392,3
3393,6
3394,9
3395,7
3396,7
3397,8
3398,7
3399,10
3400,2
3401,10
3402,10
3403,9
3404,8
3405,10
3406,1
3407,10
3408,2
3409,10
3410,1
3411,10
3412,10
3413,7
3414,3
3415,5
3416,2
3417,9
3418,6
3419,3
3420,5
3421,3
3422,8
3423,2
3424,7
3425,7
3426,3
3427,3
3428,8
3429,4
3430,10
3431,8
3432,4
3433,8
3434,5
3435,1
3436,8
3437,3
3438,5
3439,5
3440,9
3441,2
3442,8
3443,3
3444,1
3445,6
3446,9
3447,3
3448,7
3449,7
3450,5
3451,9
3452,9
3453,10
3454,3
3455,5
3456,10
3457,10
3458,2
3459,5
3460,9
3461,4
3462,9
3463,6
3464,1
3465,3
3466,3
3467,7
3468,10
3469,7
3470,10
3471,2
3472,10
3473,10
3474,9
3475,5
3476,4
3477,5
3478,3
3479,1
3480,6
3481,3
3482,1
3483,5
3484,3
3485,1
3486,10
3487,10
3488,4
3489,8
3490,10
3491,4
3492,10
3493,6
3494,1
3495,1
3496,3
3497,4
3498,8
3499,9
3500,8
3501,5
3502,6
3503,3
3504,9
3505,6
3506,7
3507,2
3508,7
3509,10
3510,8
3511,3
3512,1
3513,4
3514,1
3515,2
3516,7
3517,4
3518,1
3519,2
3520,3
3521,6
3522,9
3523,9
3524,6
3525,9
3526,8
3527,2
3528,7
3529,1
3530,3
3531,10
3532,2
3533,5
3534,6
3535,9
3536,10
3537,6
3538,10
3539,7
3540,8
3541,7
3542,1
3543,8
3544,5
3545,3
3546,7
3547,6
3548,7
3549,3
3550,7
3551,5
3552,9
3553,9
3554,10
3555,1
3556,10
3557,6
3558,7
3559,8
3560,3
3561,9
3562,10
3563,3
3564,3
3565,6
3566,2
3567,3
3568,4
3569,8
3570,10
3571,5
3572,1
3573,7
3574,2
3575,8
3576,1
3577,3
3578,2
3579,3
3580,5
3581,10
3582,4
3583,7
3584,6
3585,9
3586,10
3587,4
3588,6
3589,8
3590,2
3591,9
3592,5
3593,9
3594,1
3595,3
3596,8
3597,1
3598,2
3599,4
3600,4
3601,9
3602,2
3603,4
3604,7
3605,4
3606,8
3607,7
3608,5
3609,7
3610,8
3611,10
3612,10
3613,6
3614,9
3615,10
3616,9
3617,1
3618,3
3619,4
3620,1
3621,2
3622,4
3623,8
3624,8
3625,9
3626,2
3627,7
3628,3
3629,9
3630,1
3631,1
3632,2
3633,10
3634,7
3635,9
3636,4
3637,6
3638,7
3639,5
3640,1
3641,9
3642,6
3643,5
3644,7
3645,6
3646,6
3647,8
3648,6
3649,5
3650,6
3651,4
3652,4
3653,10
3654,6
3655,1
3656,5
3657,9
3658,2
3659,7
3660,2
3661,6
3662,10
3663,5
3664,1
3665,4
3666,1
3667,9
3668,7
3669,7
3670,8
3671,3
3672,9
3673,4
3674,6
3675,1
3676,5
3677,7
3678,5
3679,7
3680,10
3681,1
3682,9
3683,10
3684,8
3685,4
3686,2
3687,6
3688,5
3689,9
3690,2
3691,3
3692,2
3693,2
3694,8
3695,1
3696,1
3697,4
