,CV
2998,5
2999,9
3000,2
3001,2
3002,8
3003,5
3004,10
3005,10
3006,1
3007,1
3008,4
3009,3
3010,3
3011,2
3012,9
3013,8
3014,4
3015,7
3016,9
3017,2
3018,4
3019,7
3020,10
3021,8
3022,7
3023,8
3024,6
3025,3
3026,6
3027,5
3028,5
3029,5
3030,9
3031,2
3032,3
3033,5
3034,5
3035,10
3036,7
3037,6
3038,6
3039,9
3040,7
3041,5
3042,8
3043,1
3044,4
3045,7
3046,8
3047,9
3048,6
3049,7
3050,5
3051,8
3052,6
3053,10
3054,9
3055,3
3056,3
3057,6
3058,2
3059,3
3060,1
3061,10
3062,8
3063,6
3064,1
3065,10
3066,9
3067,6
3068,5
3069,6
3070,5
3071,9
3072,7
3073,8
3074,4
3075,6
3076,10
3077,3
3078,2
3079,9
3080,8
3081,3
3082,2
3083,2
3084,5
3085,3
3086,1
3087,9
3088,8
3089,9
3090,1
3091,2
3092,3
3093,8
3094,10
3095,5
3096,1
3097,5
3098,9
3099,6
3100,9
3101,4
3102,5
3103,6
3104,9
3105,10
3106,1
3107,6
3108,4
3109,1
3110,7
3111,3
3112,3
3113,9
3114,5
3115,6
3116,2
3117,10
3118,2
3119,1
3120,10
3121,7
3122,9
3123,7
3124,5
3125,9
3126,8
3127,10
3128,10
3129,5
3130,7
3131,6
3132,5
3133,7
3134,1
3135,4
3136,9
3137,7
3138,6
3139,9
3140,1
3141,5
3142,3
3143,1
3144,8
3145,10
3146,5
3147,3
3148,9
3149,1
3150,4
3151,2
3152,6
3153,5
3154,4
3155,10
3156,9
3157,8
3158,10
3159,7
3160,1
3161,3
3162,4
3163,9
3164,1
3165,9
3166,3
3167,10
3168,5
3169,6
3170,8
3171,3
3172,6
3173,4
3174,9
3175,9
3176,9
3177,9
3178,2
3179,2
3180,8
3181,1
3182,2
3183,3
3184,5
3185,4
3186,9
3187,6
3188,10
3189,10
3190,4
3191,2
3192,1
3193,1
3194,6
3195,8
3196,9
3197,5
3198,7
3199,9
3200,2
3201,7
3202,6
3203,10
3204,8
3205,5
3206,8
3207,4
3208,4
3209,6
3210,2
3211,5
3212,1
3213,8
3214,9
3215,6
3216,4
3217,4
3218,7
3219,5
3220,6
3221,10
3222,10
3223,3
3224,6
3225,6
3226,1
3227,4
3228,2
3229,8
3230,6
3231,1
3232,2
3233,1
3234,5
3235,10
3236,2
3237,4
3238,8
3239,2
3240,6
3241,2
3242,1
3243,9
3244,2
3245,3
3246,7
3247,9
3248,7
3249,7
3250,8
3251,7
3252,3
3253,5
3254,3
3255,5
3256,1
3257,5
3258,10
3259,8
3260,1
3261,5
3262,4
3263,2
3264,1
3265,1
3266,6
3267,8
3268,3
3269,10
3270,3
3271,6
3272,6
3273,3
3274,4
3275,10
3276,2
3277,2
3278,7
3279,7
3280,3
3281,7
3282,10
3283,10
3284,5
3285,5
3286,7
3287,8
3288,7
3289,1
3290,3
3291,8
3292,3
3293,4
3294,8
3295,3
3296,8
3297,10
3298,10
3299,3
3300,2
3301,6
3302,2
3303,7
3304,10
3305,9
3306,2
3307,9
3308,6
3309,1
3310,9
3311,7
3312,9
3313,10
3314,2
3315,8
3316,1
3317,8
3318,6
3319,6
3320,3
3321,3
3322,10
3323,5
3324,1
3325,10
3326,2
3327,9
3328,10
3329,2
3330,8
3331,6
3332,1
3333,1
3334,8
3335,6
3336,5
3337,5
3338,9
3339,1
3340,5
3341,5
3342,6
3343,7
3344,1
3345,8
3346,3
3347,2
3348,9
3349,4
3350,2
3351,3
3352,3
3353,4
3354,9
3355,2
3356,8
3357,7
3358,2
3359,9
3360,9
3361,2
3362,7
3363,9
3364,7
3365,3
3366,5
3367,3
3368,2
3369,5
3370,2
3371,10
3372,7
3373,9
3374,2
3375,7
3376,9
3377,6
3378,4
3379,2
3380,2
3381,5
3382,7
3383,7
3384,9
3385,3
3386,3
3387,8
3388,3
3389,9
3390,5
3391,2
3392,7
3393,4
3394,10
3395,8
3396,8
3397,7
3398,2
3399,9
3400,2
3401,9
3402,1
3403,3
3404,7
3405,1
3406,6
3407,4
3408,5
3409,6
3410,6
3411,9
3412,5
3413,8
3414,1
3415,9
3416,9
3417,8
3418,3
3419,4
3420,4
3421,7
3422,1
3423,6
3424,1
3425,1
3426,8
3427,5
3428,6
3429,6
3430,4
3431,2
3432,7
3433,5
3434,4
3435,9
3436,5
3437,3
3438,9
3439,5
3440,8
3441,6
3442,1
3443,1
3444,1
3445,2
3446,1
3447,7
3448,8
3449,5
3450,8
3451,5
3452,7
3453,1
3454,4
3455,4
3456,9
3457,7
3458,6
3459,6
3460,8
3461,8
3462,9
3463,6
3464,4
3465,6
3466,8
3467,4
3468,5
3469,3
3470,2
3471,10
3472,6
3473,5
3474,4
3475,9
3476,4
3477,8
3478,3
3479,10
3480,7
3481,6
3482,1
3483,2
3484,5
3485,2
3486,7
3487,5
3488,9
3489,6
3490,3
3491,6
3492,1
3493,10
3494,1
3495,9
3496,10
3497,2
3498,2
3499,2
3500,2
3501,6
3502,1
3503,7
3504,3
3505,1
3506,4
3507,7
3508,5
3509,10
3510,3
3511,8
3512,4
3513,2
3514,9
3515,4
3516,10
3517,1
3518,3
3519,4
3520,3
3521,1
3522,2
3523,7
3524,2
3525,5
3526,9
3527,10
3528,4
3529,8
3530,2
3531,5
3532,4
3533,10
3534,3
3535,6
3536,8
3537,1
3538,5
3539,9
3540,7
3541,6
3542,6
3543,3
3544,4
3545,4
3546,1
3547,2
3548,1
3549,5
3550,8
3551,7
3552,3
3553,6
3554,3
3555,3
3556,1
3557,7
3558,7
3559,6
3560,4
3561,7
3562,1
3563,10
3564,6
3565,10
3566,2
3567,8
3568,3
3569,6
3570,9
3571,10
3572,3
3573,9
3574,7
3575,6
3576,1
3577,10
3578,4
3579,7
3580,2
3581,7
3582,7
3583,10
3584,10
3585,1
3586,10
3587,4
3588,5
3589,7
3590,4
3591,2
3592,10
3593,2
3594,10
3595,6
3596,10
3597,7
3598,5
3599,1
3600,4
3601,1
3602,5
3603,2
3604,7
3605,10
3606,7
3607,4
3608,3
3609,3
3610,4
3611,4
3612,6
3613,2
3614,10
3615,10
3616,5
3617,10
3618,7
3619,9
3620,3
3621,5
3622,2
3623,7
3624,9
3625,10
3626,3
3627,5
3628,8
3629,3
3630,9
3631,2
3632,3
3633,9
3634,7
3635,3
3636,5
3637,9
3638,9
3639,1
3640,5
3641,8
3642,6
3643,1
3644,8
3645,10
3646,2
3647,10
3648,6
3649,1
3650,1
3651,7
3652,3
3653,5
3654,6
3655,7
3656,8
3657,5
3658,3
3659,2
3660,7
3661,6
3662,2
3663,3
3664,6
3665,7
3666,1
3667,10
3668,5
3669,5
3670,1
3671,8
3672,5
3673,5
3674,1
3675,7
3676,5
3677,2
3678,6
3679,1
3680,7
3681,10
3682,10
3683,8
3684,2
3685,1
3686,7
3687,8
3688,1
3689,5
3690,1
3691,10
3692,10
3693,6
3694,4
3695,9
3696,10
3697,6
3698,3
3699,6
3700,4
3701,3
3702,9
3703,4
3704,4
3705,10
3706,1
3707,6
3708,3
3709,8
3710,7
3711,9
3712,5
3713,6
3714,7
3715,2
3716,7
3717,6
3718,10
3719,1
3720,5
3721,4
3722,1
3723,5
3724,3
3725,9
3726,9
3727,4
3728,6
3729,4
3730,9
3731,7
3732,3
3733,8
3734,2
3735,8
3736,6
3737,8
3738,8
3739,10
3740,3
3741,1
3742,8
3743,5
3744,7
3745,10
3746,3
3747,9
3748,5
3749,2
3750,7
3751,5
3752,7
3753,9
3754,8
3755,9
3756,10
3757,5
3758,2
3759,6
3760,5
3761,8
3762,7
3763,2
3764,1
3765,4
3766,3
3767,4
3768,6
3769,1
3770,3
3771,10
3772,6
3773,5
3774,4
3775,6
3776,4
3777,8
3778,3
3779,4
3780,3
3781,8
3782,4
3783,10
3784,10
3785,10
3786,6
3787,3
3788,5
3789,8
3790,5
3791,8
3792,1
3793,1
3794,5
3795,7
3796,7
3797,8
3798,2
3799,7
3800,1
3801,5
3802,4
3803,5
3804,7
3805,4
3806,3
3807,2
3808,4
3809,10
3810,10
3811,2
3812,1
3813,7
3814,6
3815,6
3816,9
3817,5
3818,8
3819,1
3820,8
3821,9
3822,5
3823,9
3824,6
3825,2
3826,9
3827,7
3828,10
3829,6
3830,8
3831,3
3832,2
3833,2
3834,7
3835,9
3836,2
3837,6
3838,5
3839,7
3840,10
3841,10
3842,1
3843,2
3844,4
3845,5
3846,9
3847,6
3848,3
3849,5
3850,3
3851,7
3852,2
3853,6
3854,5
3855,7
3856,9
3857,7
3858,3
3859,5
3860,7
3861,9
3862,6
3863,9
3864,5
3865,6
3866,2
3867,10
3868,5
3869,1
3870,2
3871,1
3872,7
3873,8
3874,2
3875,4
3876,6
3877,4
3878,5
3879,9
3880,6
3881,4
3882,9
3883,10
3884,9
3885,6
3886,2
3887,10
3888,9
3889,9
3890,9
3891,7
3892,1
3893,1
3894,4
3895,5
3896,2
3897,8
3898,1
3899,3
3900,7
3901,2
3902,10
3903,5
3904,9
3905,1
3906,7
3907,2
3908,9
3909,5
3910,1
3911,1
3912,9
3913,9
3914,1
3915,1
3916,10
3917,9
3918,2
3919,1
3920,2
3921,4
3922,9
3923,3
3924,8
3925,6
3926,8
3927,10
3928,10
3929,7
3930,1
3931,1
3932,3
3933,8
3934,3
3935,1
3936,9
3937,6
3938,7
3939,4
3940,6
3941,2
3942,9
3943,4
3944,5
3945,8
3946,4
3947,1
3948,2
3949,10
3950,9
3951,2
3952,8
3953,9
3954,6
3955,8
3956,7
3957,5
3958,7
3959,2
3960,1
3961,3
3962,2
3963,8
3964,6
3965,10
3966,8
3967,4
3968,2
3969,3
3970,4
3971,10
3972,9
3973,5
3974,6
3975,2
3976,5
3977,9
3978,1
3979,4
3980,2
3981,5
3982,3
3983,7
3984,6
3985,7
3986,1
3987,1
3988,4
3989,4
3990,2
3991,8
3992,10
3993,4
3994,7
3995,3
3996,6
3997,9
3998,1
3999,7
4000,3
4001,10
4002,2
4003,3
4004,5
4005,7
4006,6
4007,8
4008,1
4009,9
4010,2
4011,10
4012,1
4013,1
4014,2
4015,3
4016,2
4017,9
4018,4
4019,6
4020,6
4021,10
4022,8
4023,2
4024,3
4025,10
4026,9
4027,1
4028,2
4029,6
4030,8
4031,3
4032,7
4033,2
4034,3
4035,7
4036,7
4037,1
4038,1
4039,9
4040,9
4041,4
4042,3
4043,5
4044,1
4045,4
4046,1
4047,2
4048,4
4049,2
4050,5
4051,10
4052,6
4053,7
4054,3
4055,6
4056,10
4057,6
4058,8
4059,2
4060,3
4061,10
4062,1
4063,5
4064,5
4065,10
4066,3
4067,6
4068,4
4069,8
4070,2
4071,2
4072,6
4073,2
4074,1
4075,4
4076,9
4077,4
4078,7
4079,5
4080,6
4081,2
4082,7
4083,3
4084,8
4085,3
4086,9
4087,1
4088,7
4089,10
4090,8
4091,3
4092,7
4093,10
4094,9
4095,2
4096,6
4097,5
4098,1
4099,8
4100,3
4101,8
4102,8
4103,1
4104,3
4105,4
4106,5
4107,8
4108,4
4109,1
4110,3
4111,5
4112,4
4113,10
4114,2
4115,3
4116,7
4117,2
4118,3
4119,6
4120,7
4121,6
4122,7
4123,3
4124,6
4125,2
4126,5
4127,8
4128,2
4129,10
4130,8
4131,1
4132,10
4133,6
4134,8
4135,3
4136,5
4137,9
4138,2
4139,6
4140,7
4141,6
4142,10
4143,6
4144,3
4145,4
4146,2
4147,6
4148,2
4149,8
4150,9
4151,7
4152,3
4153,3
4154,5
4155,5
4156,7
4157,3
4158,1
4159,4
4160,5
4161,10
4162,8
4163,7
4164,4
4165,7
4166,3
4167,6
4168,6
4169,8
4170,9
4171,5
4172,2
4173,4
4174,10
4175,7
4176,6
4177,2
4178,10
4179,5
4180,3
4181,3
4182,3
4183,3
4184,8
4185,7
4186,6
4187,7
4188,3
4189,6
4190,6
4191,8
4192,6
4193,6
4194,4
4195,9
4196,6
4197,3
4198,10
4199,9
4200,10
4201,1
4202,9
4203,1
4204,2
4205,10
4206,6
4207,8
4208,5
4209,5
4210,9
4211,10
4212,5
4213,8
4214,5
4215,1
4216,6
4217,2
4218,1
4219,9
4220,2
4221,9
4222,1
4223,7
4224,4
4225,1
4226,7
4227,8
4228,2
4229,7
4230,3
4231,8
4232,1
4233,9
4234,1
4235,10
4236,2
4237,2
4238,10
4239,6
4240,8
4241,1
4242,9
4243,8
4244,6
4245,8
4246,6
4247,4
4248,7
4249,6
4250,5
4251,8
4252,7
4253,7
4254,2
4255,10
4256,3
4257,4
4258,10
4259,9
4260,1
4261,4
4262,1
4263,7
4264,5
4265,9
4266,10
4267,10
4268,9
4269,4
4270,6
4271,10
4272,10
4273,2
4274,8
4275,10
4276,1
4277,6
4278,1
4279,10
4280,9
4281,7
4282,2
4283,1
4284,1
4285,4
4286,1
4287,5
4288,8
4289,10
4290,2
4291,8
4292,7
4293,9
4294,9
4295,3
4296,10
4297,7
4298,5
4299,9
4300,5
4301,10
4302,9
4303,10
4304,6
4305,5
4306,9
4307,6
4308,3
4309,2
4310,10
4311,10
4312,7
4313,1
4314,2
4315,1
4316,6
4317,1
4318,7
4319,1
4320,8
4321,8
4322,9
4323,1
4324,6
4325,1
4326,9
4327,2
4328,3
4329,5
4330,5
4331,4
4332,5
4333,6
4334,3
4335,5
4336,6
4337,2
4338,1
4339,5
4340,2
4341,6
4342,2
4343,9
4344,1
4345,3
4346,9
4347,4
4348,8
4349,8
4350,3
4351,7
4352,1
4353,4
4354,1
4355,6
4356,2
4357,9
4358,1
4359,3
4360,3
4361,3
4362,10
4363,7
4364,5
4365,2
4366,5
4367,3
4368,2
4369,3
4370,4
4371,7
4372,3
4373,10
4374,7
4375,9
4376,10
4377,7
4378,4
4379,9
4380,3
4381,1
4382,1
4383,1
4384,10
4385,3
4386,9
4387,4
4388,6
4389,8
4390,7
4391,9
4392,6
4393,10
4394,8
4395,7
4396,3
4397,1
4398,4
4399,9
4400,3
4401,3
4402,5
4403,9
4404,1
4405,7
4406,5
4407,8
4408,1
4409,7
4410,5
4411,2
4412,6
4413,3
4414,10
4415,2
4416,3
4417,3
4418,5
4419,2
4420,4
4421,7
4422,4
4423,4
4424,6
4425,6
4426,10
4427,3
4428,1
4429,1
4430,8
4431,7
4432,3
4433,2
4434,6
4435,2
4436,1
4437,6
4438,3
4439,4
4440,2
4441,4
4442,2
4443,8
4444,8
4445,10
4446,1
4447,1
4448,1
4449,10
4450,8
4451,5
4452,2
4453,3
4454,1
4455,2
4456,7
4457,9
4458,3
4459,7
4460,1
4461,8
4462,8
4463,4
4464,2
4465,5
4466,2
4467,9
4468,7
4469,1
4470,1
4471,1
4472,7
4473,1
4474,4
4475,6
4476,4
4477,7
4478,7
4479,1
4480,2
4481,8
4482,8
4483,1
4484,7
4485,2
4486,2
4487,3
4488,9
4489,5
4490,2
4491,5
4492,8
4493,2
4494,4
4495,8
4496,5
4497,6
4498,7
4499,1
4500,3
4501,2
4502,7
4503,2
4504,6
4505,1
4506,1
4507,10
4508,2
4509,5
4510,10
4511,10
4512,4
4513,8
4514,6
4515,5
4516,2
4517,2
4518,7
4519,5
4520,5
4521,7
4522,9
4523,8
4524,1
4525,8
4526,10
4527,1
4528,1
4529,3
4530,8
4531,4
4532,10
4533,10
4534,1
4535,6
4536,4
4537,8
4538,9
4539,3
4540,10
4541,9
4542,8
4543,6
4544,7
4545,10
4546,6
4547,3
4548,2
4549,5
4550,4
4551,1
4552,3
4553,1
4554,2
4555,6
4556,9
4557,10
4558,2
4559,5
4560,3
4561,5
4562,2
4563,6
4564,7
4565,9
4566,1
4567,1
4568,4
4569,9
4570,6
4571,8
4572,6
4573,10
4574,3
4575,5
4576,8
4577,8
4578,2
4579,5
4580,5
4581,6
4582,7
4583,7
4584,8
4585,2
4586,7
4587,3
4588,4
4589,9
4590,1
4591,10
4592,2
4593,1
4594,9
4595,6
4596,4
4597,6
4598,6
4599,8
4600,3
4601,4
4602,9
4603,6
4604,3
4605,8
4606,9
4607,9
4608,6
4609,4
4610,8
4611,2
4612,10
4613,10
4614,6
4615,3
4616,8
4617,10
4618,9
4619,2
4620,4
4621,4
4622,9
4623,4
4624,6
4625,3
4626,5
4627,1
4628,1
4629,4
4630,10
4631,8
4632,8
4633,7
4634,10
4635,3
4636,1
4637,4
4638,6
4639,2
4640,6
4641,1
4642,9
4643,9
4644,6
4645,7
4646,2
4647,3
4648,8
4649,1
4650,9
4651,4
4652,1
4653,9
4654,7
4655,8
4656,9
4657,7
4658,5
4659,5
4660,4
4661,8
4662,9
4663,1
4664,8
4665,1
4666,4
4667,7
4668,1
4669,7
4670,5
4671,7
4672,5
4673,8
4674,3
4675,9
4676,6
4677,8
4678,4
4679,3
4680,1
4681,8
4682,5
4683,9
4684,7
4685,3
4686,3
4687,6
4688,1
4689,9
4690,3
4691,1
4692,8
4693,3
4694,2
4695,2
4696,8
4697,10
4698,7
4699,7
4700,10
4701,4
4702,2
4703,1
4704,1
4705,8
4706,7
4707,6
4708,4
4709,6
4710,5
4711,9
4712,10
4713,1
4714,8
4715,10
4716,1
4717,2
4718,8
4719,6
4720,3
4721,3
4722,9
4723,4
4724,2
4725,3
4726,1
4727,6
4728,2
4729,4
4730,1
4731,7
4732,10
4733,7
4734,10
4735,1
4736,5
4737,5
4738,10
4739,7
4740,8
4741,8
4742,10
4743,4
4744,2
4745,10
4746,9
4747,10
4748,8
4749,10
4750,6
4751,8
4752,2
4753,9
4754,5
4755,5
4756,9
4757,7
4758,9
4759,2
4760,10
4761,7
4762,7
4763,9
4764,9
4765,1
4766,6
4767,10
4768,3
4769,10
4770,10
4771,6
4772,2
4773,3
4774,6
4775,3
4776,8
4777,7
4778,3
4779,6
4780,2
4781,6
4782,10
4783,9
4784,5
4785,8
4786,4
4787,4
4788,4
4789,1
4790,4
4791,1
4792,5
4793,10
4794,5
4795,2
4796,4
4797,6
4798,10
4799,2
4800,6
4801,10
4802,7
4803,7
4804,10
4805,2
4806,7
4807,9
4808,1
4809,8
4810,5
4811,6
4812,1
4813,8
4814,3
4815,5
4816,3
4817,8
4818,5
4819,4
4820,2
4821,9
4822,8
4823,8
4824,2
4825,2
4826,7
4827,4
4828,9
4829,2
4830,2
4831,2
4832,10
4833,3
4834,8
4835,9
4836,7
4837,4
4838,8
4839,4
4840,3
4841,6
4842,1
4843,3
4844,1
4845,8
4846,5
4847,4
4848,8
4849,10
4850,5
4851,8
4852,5
4853,2
4854,3
4855,8
4856,10
4857,1
4858,1
4859,10
4860,10
4861,2
4862,2
4863,7
4864,7
4865,8
4866,10
4867,2
4868,9
4869,7
4870,9
4871,4
4872,9
4873,7
4874,8
4875,1
4876,10
4877,5
4878,6
4879,6
4880,4
4881,1
4882,5
4883,4
4884,8
4885,8
4886,7
4887,4
4888,10
4889,2
4890,9
4891,7
4892,4
4893,2
4894,9
4895,6
4896,8
4897,5
4898,2
4899,8
4900,6
4901,4
4902,3
4903,7
4904,1
4905,9
4906,5
4907,10
4908,4
4909,4
4910,8
4911,8
4912,6
4913,9
4914,10
4915,8
4916,8
4917,10
4918,10
4919,6
4920,9
4921,4
4922,3
4923,9
4924,5
4925,7
4926,10
4927,5
4928,5
4929,6
4930,6
4931,3
4932,9
4933,4
4934,9
4935,10
4936,3
4937,7
4938,4
4939,1
4940,4
4941,7
4942,7
4943,8
4944,9
4945,8
4946,9
4947,6
4948,8
4949,8
4950,7
4951,3
4952,3
4953,7
4954,2
4955,2
4956,4
4957,9
4958,4
4959,10
4960,6
4961,4
4962,3
4963,9
4964,4
4965,8
4966,3
4967,1
4968,2
4969,6
4970,3
4971,6
4972,6
4973,4
4974,2
4975,5
4976,4
4977,5
4978,6
4979,2
4980,7
4981,7
4982,10
4983,8
4984,10
4985,7
4986,5
4987,7
4988,8
4989,10
4990,6
4991,1
4992,10
4993,3
4994,7
4995,1
4996,5
4997,10
4998,10
4999,7
5000,10
5001,6
5002,6
5003,5
5004,2
5005,6
5006,8
5007,10
5008,6
5009,2
5010,3
5011,9
5012,1
5013,4
5014,8
5015,10
5016,7
5017,10
5018,1
5019,8
5020,7
5021,8
5022,2
5023,8
5024,4
5025,4
5026,8
5027,1
5028,1
5029,2
5030,10
5031,8
5032,5
5033,5
5034,9
5035,5
5036,4
5037,9
5038,9
5039,9
5040,6
5041,5
5042,6
5043,5
5044,7
5045,8
5046,7
5047,6
5048,1
5049,6
5050,10
5051,8
5052,6
5053,8
5054,4
5055,8
5056,4
5057,8
5058,1
5059,7
5060,3
5061,2
5062,3
5063,5
5064,3
5065,6
5066,6
5067,10
5068,7
5069,1
5070,2
5071,1
5072,8
5073,2
5074,6
5075,5
5076,7
5077,5
5078,9
5079,7
5080,10
5081,6
5082,4
5083,8
5084,7
5085,10
5086,8
5087,6
5088,2
5089,6
5090,9
5091,5
5092,9
5093,4
5094,4
5095,8
5096,5
5097,10
5098,2
5099,9
5100,6
5101,6
5102,7
5103,6
5104,5
5105,10
5106,7
5107,4
5108,5
5109,4
5110,3
5111,7
5112,9
5113,8
5114,6
5115,10
5116,5
5117,1
5118,10
5119,6
5120,3
5121,4
5122,8
5123,4
5124,5
5125,1
5126,7
5127,10
5128,3
5129,7
5130,4
5131,5
5132,5
5133,8
5134,4
5135,1
5136,7
5137,2
5138,2
5139,8
5140,5
5141,5
5142,2
5143,9
5144,1
5145,9
5146,9
5147,1
5148,10
5149,4
5150,3
5151,3
5152,4
5153,6
5154,9
5155,4
5156,2
5157,2
5158,9
5159,2
5160,8
5161,3
5162,8
5163,7
5164,10
5165,9
5166,4
5167,8
5168,6
5169,9
5170,9
5171,5
5172,7
5173,6
5174,1
5175,10
5176,9
5177,5
5178,1
5179,8
5180,9
5181,5
5182,3
5183,7
5184,1
5185,4
5186,9
5187,1
5188,10
5189,6
5190,5
5191,1
5192,9
5193,9
5194,4
5195,10
5196,8
5197,8
5198,2
5199,7
5200,7
5201,8
5202,1
5203,8
5204,10
5205,9
5206,5
5207,9
5208,10
5209,3
5210,6
5211,4
5212,4
5213,8
5214,7
5215,2
5216,3
5217,6
5218,3
5219,6
5220,1
5221,2
5222,6
5223,4
5224,8
5225,4
5226,4
5227,8
5228,6
5229,4
5230,10
5231,4
5232,6
5233,4
5234,2
5235,9
5236,7
5237,5
5238,2
5239,2
5240,4
5241,7
5242,8
5243,7
5244,2
5245,2
5246,5
5247,8
5248,8
5249,10
5250,1
5251,5
5252,8
5253,4
5254,7
5255,7
5256,7
5257,5
5258,3
5259,9
5260,10
5261,8
5262,10
5263,7
5264,9
5265,10
5266,1
5267,10
5268,6
5269,9
5270,10
5271,3
5272,8
5273,8
5274,8
5275,3
5276,8
5277,7
5278,3
5279,8
5280,3
5281,6
5282,6
5283,6
5284,4
5285,4
5286,7
5287,8
5288,1
5289,6
5290,8
5291,6
5292,7
5293,3
5294,4
5295,5
5296,10
5297,10
5298,6
5299,6
5300,7
5301,1
5302,3
5303,8
5304,5
5305,6
5306,2
5307,3
5308,8
5309,1
5310,8
5311,1
5312,5
5313,9
5314,10
5315,3
5316,4
5317,8
5318,4
5319,3
5320,3
5321,1
5322,9
5323,7
5324,4
5325,9
5326,10
5327,1
5328,2
5329,5
5330,1
5331,5
5332,7
5333,8
5334,10
5335,4
5336,5
5337,5
5338,6
5339,2
5340,10
5341,3
5342,8
5343,7
5344,4
5345,7
5346,8
5347,5
5348,4
5349,5
5350,7
5351,1
5352,6
5353,9
5354,3
5355,9
5356,3
5357,5
5358,7
5359,8
5360,7
5361,5
5362,3
5363,2
5364,10
5365,3
5366,8
5367,1
5368,7
5369,8
5370,6
5371,5
5372,9
5373,3
5374,6
5375,5
5376,7
5377,9
5378,1
5379,9
5380,10
5381,10
5382,8
5383,5
5384,4
5385,7
5386,8
5387,10
5388,6
5389,6
5390,10
5391,1
5392,1
5393,1
5394,8
5395,8
5396,1
5397,5
5398,1
5399,1
5400,3
5401,3
5402,5
5403,2
5404,3
5405,8
5406,8
5407,4
5408,10
5409,8
5410,10
5411,2
5412,4
5413,1
5414,2
5415,2
5416,4
5417,9
5418,10
5419,6
5420,2
5421,9
5422,6
5423,5
5424,10
5425,8
5426,6
5427,8
5428,10
5429,10
5430,3
5431,8
5432,3
5433,1
5434,8
5435,9
5436,2
5437,10
5438,10
5439,10
5440,9
5441,9
5442,8
5443,4
5444,3
5445,10
5446,3
5447,9
5448,8
5449,9
5450,6
5451,8
5452,5
5453,3
5454,7
5455,7
5456,5
5457,8
5458,9
5459,6
5460,8
5461,6
5462,6
5463,1
5464,7
5465,7
5466,9
5467,7
5468,6
5469,8
5470,6
5471,1
5472,9
5473,7
5474,3
5475,6
5476,6
5477,9
5478,5
5479,1
5480,1
5481,4
5482,3
5483,2
5484,5
5485,7
5486,8
5487,9
5488,5
5489,2
5490,4
5491,8
5492,2
5493,6
5494,6
5495,3
5496,9
5497,3
5498,3
5499,4
5500,5
5501,3
5502,10
5503,1
5504,1
5505,10
5506,4
5507,5
5508,8
5509,1
5510,5
5511,3
5512,5
5513,8
5514,6
5515,1
5516,10
5517,10
5518,2
5519,6
5520,9
5521,8
5522,9
5523,5
5524,2
5525,9
5526,3
5527,7
5528,6
5529,10
5530,5
5531,9
5532,4
5533,8
5534,5
5535,8
5536,2
5537,4
5538,8
5539,7
5540,1
5541,7
5542,7
5543,4
5544,6
5545,3
5546,9
5547,3
5548,10
5549,2
5550,5
5551,6
5552,10
5553,3
5554,9
5555,2
5556,9
5557,1
5558,4
5559,9
5560,4
5561,6
5562,4
5563,10
5564,2
5565,8
5566,7
5567,2
5568,7
5569,6
5570,3
5571,2
5572,6
5573,8
5574,8
5575,10
5576,6
5577,10
5578,10
5579,1
5580,5
5581,4
5582,10
5583,8
5584,5
5585,9
5586,9
5587,8
5588,1
5589,5
5590,2
5591,3
5592,9
5593,10
5594,4
5595,9
5596,9
5597,8
5598,7
5599,4
5600,7
5601,4
5602,3
5603,5
5604,1
5605,5
5606,6
5607,10
5608,7
5609,3
5610,3
5611,6
5612,10
5613,9
5614,6
5615,7
5616,6
5617,3
5618,6
5619,10
5620,1
5621,7
5622,5
5623,1
5624,3
5625,2
5626,2
5627,8
5628,7
5629,3
5630,3
5631,4
5632,4
5633,10
5634,7
5635,6
5636,10
5637,8
5638,6
5639,2
5640,4
5641,9
5642,8
5643,9
5644,4
5645,10
5646,5
5647,5
5648,10
5649,9
5650,1
5651,6
5652,8
5653,3
5654,6
5655,4
5656,10
5657,10
5658,9
5659,2
5660,2
5661,9
5662,9
5663,4
5664,3
5665,1
5666,1
5667,6
5668,2
5669,9
5670,8
5671,7
5672,2
5673,1
5674,3
5675,5
5676,9
5677,1
5678,3
5679,6
5680,8
5681,7
5682,2
5683,7
5684,10
5685,8
5686,6
5687,7
5688,10
5689,2
5690,1
5691,2
5692,9
5693,8
5694,4
5695,10
5696,9
5697,7
5698,10
5699,4
5700,2
5701,7
5702,10
5703,1
5704,1
5705,7
5706,1
5707,6
5708,8
5709,3
5710,5
5711,10
5712,7
5713,3
5714,10
5715,5
5716,9
5717,9
5718,10
5719,5
5720,3
5721,10
5722,10
5723,4
5724,6
5725,8
5726,4
5727,7
5728,3
5729,2
5730,10
5731,3
5732,8
5733,5
5734,10
5735,7
5736,6
5737,8
5738,1
5739,3
5740,10
5741,8
5742,4
5743,6
5744,9
5745,6
5746,6
5747,3
5748,5
5749,5
5750,4
5751,8
5752,5
5753,10
5754,1
5755,5
5756,5
5757,2
5758,4
5759,3
5760,4
5761,8
5762,1
5763,5
5764,6
5765,8
5766,2
5767,4
5768,3
5769,3
5770,3
5771,5
5772,6
5773,3
5774,8
5775,8
5776,9
5777,6
5778,9
5779,8
5780,9
5781,1
5782,10
5783,10
5784,5
5785,10
5786,6
5787,9
5788,3
5789,2
5790,3
5791,9
5792,10
5793,5
5794,2
5795,5
5796,6
