,CV
2998,4
2999,4
3000,6
3001,8
3002,8
3003,7
3004,5
3005,4
3006,5
3007,8
3008,7
3009,6
3010,8
3011,4
3012,10
3013,6
3014,2
3015,9
3016,10
3017,8
3018,5
3019,2
3020,2
3021,7
3022,1
3023,3
3024,3
3025,9
3026,2
3027,6
3028,10
3029,8
3030,4
3031,10
3032,4
3033,7
3034,8
3035,1
3036,9
3037,3
3038,4
3039,1
3040,4
3041,8
3042,1
3043,6
3044,1
3045,8
3046,8
3047,7
3048,8
3049,8
3050,5
3051,9
3052,7
3053,6
3054,8
3055,3
3056,6
3057,6
3058,5
3059,5
3060,6
3061,6
3062,3
3063,10
3064,2
3065,4
3066,6
3067,5
3068,4
3069,5
3070,8
3071,4
3072,1
3073,8
3074,2
3075,5
3076,5
3077,5
3078,4
3079,6
3080,7
3081,10
3082,7
3083,9
3084,5
3085,10
3086,3
3087,7
3088,3
3089,9
3090,5
3091,1
3092,9
3093,6
3094,6
3095,10
3096,7
3097,4
3098,3
3099,9
3100,6
3101,4
3102,10
3103,2
3104,1
3105,8
