,CV
2998,10
2999,8
3000,3
3001,3
3002,2
3003,6
3004,7
3005,2
3006,1
3007,7
3008,5
3009,1
3010,4
3011,10
3012,7
3013,2
3014,6
3015,8
3016,6
3017,8
3018,2
3019,9
3020,4
3021,9
3022,6
3023,5
3024,5
3025,6
3026,6
3027,9
3028,8
3029,10
3030,2
3031,1
3032,9
3033,1
3034,6
3035,5
3036,1
3037,10
3038,2
3039,8
3040,1
3041,3
3042,5
3043,5
3044,4
3045,5
3046,2
3047,1
3048,3
3049,9
3050,4
3051,4
3052,5
3053,5
3054,3
3055,8
3056,7
3057,2
3058,2
3059,4
3060,10
3061,9
3062,1
3063,8
3064,8
3065,8
3066,9
3067,6
3068,10
3069,6
3070,1
3071,3
3072,8
3073,10
3074,9
3075,9
3076,6
3077,2
3078,7
3079,6
3080,2
3081,4
3082,4
3083,4
3084,8
3085,4
3086,3
3087,2
3088,4
3089,2
3090,1
3091,10
3092,1
3093,4
3094,3
3095,1
3096,2
3097,1
3098,1
3099,4
3100,6
3101,2
3102,10
3103,3
3104,4
3105,5
3106,3
3107,9
3108,6
3109,6
3110,3
3111,3
3112,7
3113,2
3114,3
3115,10
3116,8
3117,5
3118,9
3119,4
3120,3
3121,4
3122,8
3123,6
3124,5
3125,8
3126,1
3127,2
3128,10
3129,1
3130,10
3131,6
3132,9
3133,7
3134,8
3135,4
3136,7
3137,10
3138,4
3139,6
3140,3
3141,1
3142,2
3143,9
3144,8
3145,4
3146,4
3147,10
3148,3
3149,9
3150,7
3151,6
3152,4
3153,3
3154,6
3155,8
3156,3
3157,7
3158,9
3159,10
3160,7
3161,9
3162,2
3163,7
3164,4
3165,7
3166,8
3167,2
3168,6
3169,9
3170,6
3171,2
3172,10
3173,7
3174,2
3175,7
3176,6
3177,8
3178,8
3179,9
3180,4
3181,3
3182,3
3183,8
3184,8
3185,4
3186,8
3187,2
3188,8
3189,5
3190,3
3191,9
3192,5
3193,4
3194,6
3195,3
3196,3
3197,2
3198,6
3199,9
3200,3
3201,10
3202,10
3203,3
3204,7
3205,7
3206,6
3207,7
3208,6
3209,4
3210,9
3211,10
3212,10
3213,6
3214,1
3215,3
3216,6
3217,6
3218,9
3219,6
3220,4
3221,1
3222,5
3223,8
3224,5
3225,8
3226,4
3227,10
3228,5
3229,5
3230,2
3231,10
3232,9
3233,5
3234,5
3235,3
3236,10
3237,1
3238,7
3239,9
3240,7
3241,5
3242,6
3243,7
3244,2
3245,3
3246,4
3247,6
3248,3
3249,5
3250,3
3251,1
3252,9
3253,6
3254,9
3255,5
3256,4
3257,5
3258,8
3259,8
3260,9
3261,8
3262,8
3263,3
3264,4
3265,1
3266,6
3267,1
3268,8
3269,4
3270,6
3271,10
3272,6
3273,10
3274,7
3275,10
3276,6
3277,5
3278,4
3279,1
3280,8
3281,9
3282,8
3283,7
3284,7
3285,9
3286,1
3287,4
3288,10
3289,10
3290,10
3291,8
3292,3
3293,5
3294,2
3295,2
3296,8
3297,5
3298,4
3299,6
3300,1
3301,7
3302,8
3303,2
3304,3
3305,1
3306,8
3307,9
3308,6
3309,2
3310,2
3311,3
3312,1
3313,3
3314,4
3315,2
3316,3
3317,3
3318,1
3319,9
3320,1
3321,5
3322,7
3323,10
3324,7
3325,3
3326,7
3327,8
3328,3
3329,3
3330,4
3331,10
3332,2
3333,2
3334,2
3335,8
3336,5
3337,8
3338,8
3339,8
3340,1
3341,3
3342,4
3343,5
3344,4
3345,3
3346,1
3347,6
3348,8
3349,1
3350,3
3351,5
3352,5
3353,1
3354,4
3355,10
3356,8
3357,1
3358,4
3359,1
3360,6
3361,10
3362,9
3363,1
3364,3
3365,5
3366,2
3367,1
3368,1
3369,8
3370,5
3371,8
3372,1
3373,10
3374,9
3375,7
3376,5
3377,7
3378,6
3379,4
3380,9
3381,9
3382,8
3383,6
3384,10
3385,6
3386,7
3387,9
3388,6
3389,3
3390,1
3391,1
3392,1
3393,10
3394,2
3395,2
3396,8
3397,3
3398,8
3399,2
3400,3
3401,1
3402,6
3403,5
3404,2
3405,2
3406,5
3407,9
3408,6
3409,1
3410,8
3411,1
3412,9
3413,3
3414,1
3415,2
3416,4
3417,2
3418,3
3419,7
3420,9
3421,10
3422,6
3423,10
3424,7
3425,3
3426,5
3427,8
3428,5
3429,2
3430,7
3431,9
3432,10
3433,3
3434,6
3435,10
3436,5
3437,1
3438,9
3439,2
3440,9
3441,1
3442,5
3443,5
3444,1
3445,8
3446,5
3447,10
3448,10
3449,5
3450,7
3451,7
3452,9
3453,4
3454,8
3455,7
3456,6
3457,7
3458,4
3459,8
3460,6
3461,6
3462,9
3463,10
3464,3
3465,2
3466,4
3467,2
3468,4
3469,10
3470,4
3471,9
3472,3
3473,10
3474,7
3475,8
3476,6
3477,4
3478,1
3479,8
3480,5
3481,9
3482,3
3483,5
3484,8
3485,1
3486,2
3487,4
3488,2
3489,9
3490,4
3491,5
3492,2
3493,1
3494,3
3495,3
3496,6
3497,7
3498,9
3499,9
3500,5
3501,9
3502,7
3503,7
3504,9
3505,4
3506,7
3507,7
3508,6
3509,3
3510,6
3511,7
3512,8
3513,5
3514,10
3515,6
3516,5
3517,2
3518,3
3519,3
3520,3
3521,6
3522,8
3523,2
3524,10
3525,2
3526,1
3527,6
3528,8
3529,4
3530,6
3531,8
3532,5
3533,10
3534,8
3535,8
3536,5
3537,5
3538,9
3539,6
3540,9
3541,8
3542,4
3543,5
3544,4
3545,7
3546,4
3547,6
3548,7
3549,4
3550,10
3551,4
3552,9
3553,9
3554,1
3555,8
3556,8
3557,4
3558,2
3559,3
3560,6
3561,3
3562,3
3563,1
3564,10
