,CV
2998,1
2999,1
3000,4
3001,10
3002,3
3003,7
3004,4
3005,7
3006,2
3007,7
3008,10
3009,6
3010,1
3011,2
3012,5
3013,2
3014,10
3015,6
3016,6
3017,2
3018,8
3019,4
3020,2
3021,7
3022,9
3023,6
3024,1
3025,5
3026,8
3027,1
3028,1
3029,6
3030,6
3031,10
3032,2
3033,2
3034,10
3035,5
3036,1
3037,10
3038,10
3039,10
3040,10
3041,2
3042,5
3043,6
3044,10
3045,3
3046,7
3047,8
3048,5
3049,9
3050,5
3051,6
3052,8
3053,6
3054,3
3055,5
3056,7
3057,4
3058,6
3059,1
3060,10
3061,8
3062,10
3063,8
3064,9
3065,4
3066,2
3067,1
3068,9
3069,7
3070,3
3071,5
3072,4
3073,1
3074,2
3075,3
3076,2
3077,5
3078,4
3079,2
3080,4
3081,5
3082,8
3083,2
3084,5
3085,6
3086,10
3087,3
3088,9
3089,10
3090,3
3091,8
3092,1
3093,6
3094,3
3095,5
3096,6
3097,6
3098,10
3099,10
3100,4
3101,1
3102,1
3103,1
3104,1
3105,10
3106,1
3107,9
3108,4
3109,4
3110,3
3111,3
3112,1
3113,6
3114,9
3115,6
3116,7
3117,6
3118,8
3119,5
3120,9
3121,1
3122,9
3123,6
3124,1
3125,4
3126,4
3127,9
3128,7
3129,8
3130,7
3131,4
3132,6
3133,3
3134,8
3135,1
3136,6
3137,4
3138,4
3139,7
3140,2
3141,8
3142,8
3143,7
3144,7
3145,10
3146,3
3147,5
3148,9
3149,4
3150,5
3151,6
3152,3
3153,3
3154,1
3155,8
3156,4
3157,3
3158,1
3159,10
3160,9
3161,5
3162,6
3163,6
3164,1
3165,3
3166,3
3167,7
3168,10
3169,8
3170,1
3171,1
3172,10
3173,9
3174,6
3175,9
3176,7
3177,6
3178,10
3179,5
3180,9
3181,5
3182,5
3183,7
3184,10
3185,8
3186,4
3187,1
3188,7
3189,7
3190,3
3191,6
3192,3
3193,9
3194,9
3195,6
3196,4
3197,2
3198,5
3199,10
3200,10
3201,7
3202,7
3203,5
3204,8
3205,2
3206,5
3207,4
3208,4
3209,7
3210,8
3211,7
3212,8
3213,10
3214,9
3215,8
3216,9
3217,3
3218,10
3219,4
3220,9
3221,10
3222,3
3223,6
3224,6
3225,10
3226,2
3227,5
3228,5
3229,9
3230,1
3231,6
3232,7
3233,1
3234,1
3235,6
3236,10
3237,7
3238,7
3239,7
3240,2
3241,9
3242,1
3243,10
3244,1
3245,9
3246,6
3247,1
3248,3
3249,8
3250,5
3251,5
3252,9
3253,6
3254,9
3255,3
3256,5
3257,8
3258,4
3259,9
3260,1
3261,6
3262,1
3263,3
3264,6
3265,10
3266,3
3267,4
3268,10
3269,10
3270,4
3271,3
3272,8
3273,6
3274,8
3275,8
3276,6
3277,2
3278,8
3279,6
3280,3
3281,7
3282,7
3283,9
3284,1
3285,4
3286,9
3287,5
3288,2
3289,7
3290,3
3291,8
3292,4
3293,3
3294,8
3295,5
3296,5
3297,8
3298,7
3299,3
3300,1
3301,7
3302,10
3303,8
3304,3
3305,5
3306,3
3307,1
3308,3
3309,5
3310,10
3311,9
3312,8
3313,2
3314,10
3315,5
3316,5
3317,6
3318,8
3319,2
3320,3
3321,10
3322,8
3323,3
3324,4
3325,5
3326,8
3327,5
3328,2
3329,6
3330,5
3331,5
3332,7
3333,2
3334,1
3335,2
3336,8
3337,4
3338,3
3339,1
3340,1
3341,1
3342,10
3343,1
3344,1
3345,4
3346,8
3347,4
3348,6
3349,2
3350,7
3351,8
3352,1
3353,1
3354,3
3355,3
3356,1
3357,8
3358,10
3359,8
3360,7
3361,7
3362,4
3363,7
3364,1
3365,2
3366,7
3367,5
3368,2
3369,10
3370,5
3371,5
3372,2
3373,4
3374,6
3375,1
3376,10
3377,9
3378,2
3379,1
3380,2
3381,6
3382,10
3383,9
3384,9
3385,7
3386,9
3387,4
3388,4
3389,6
3390,4
3391,1
3392,1
3393,10
3394,7
3395,7
3396,5
3397,8
3398,9
3399,10
3400,2
3401,8
3402,3
3403,2
3404,6
3405,8
3406,10
3407,2
3408,1
3409,4
3410,2
3411,10
3412,4
3413,1
3414,3
3415,10
3416,3
3417,1
3418,7
3419,6
3420,7
3421,5
3422,10
3423,10
3424,9
3425,10
3426,2
3427,5
3428,1
3429,3
3430,6
3431,5
3432,1
3433,5
3434,4
3435,9
3436,9
3437,10
3438,4
3439,5
3440,6
3441,6
3442,1
3443,3
3444,1
3445,6
3446,3
3447,6
3448,6
3449,9
3450,4
3451,9
3452,9
3453,4
3454,4
3455,9
3456,2
3457,10
3458,10
3459,4
3460,3
3461,3
3462,1
3463,4
3464,8
3465,4
3466,5
3467,1
3468,1
3469,2
3470,4
3471,7
3472,4
3473,3
3474,8
3475,5
3476,7
3477,3
3478,1
3479,5
3480,6
3481,3
3482,5
3483,5
3484,6
3485,5
3486,10
3487,4
3488,6
3489,5
3490,9
3491,7
3492,8
3493,10
3494,2
3495,7
3496,9
3497,6
3498,8
3499,5
3500,6
3501,5
3502,8
3503,9
3504,4
3505,9
3506,8
3507,3
3508,3
3509,10
3510,2
3511,3
3512,2
3513,1
3514,5
3515,3
3516,7
3517,8
3518,6
3519,9
3520,4
3521,5
3522,1
3523,5
3524,2
3525,2
3526,8
3527,4
3528,5
3529,7
3530,8
3531,1
3532,10
3533,5
3534,4
3535,5
3536,10
3537,8
3538,1
3539,9
3540,7
3541,9
3542,10
3543,3
3544,5
3545,4
3546,2
3547,5
3548,6
3549,3
3550,8
3551,10
3552,3
3553,7
3554,5
3555,1
3556,7
3557,3
3558,2
3559,8
3560,10
3561,4
3562,5
3563,7
3564,6
3565,3
3566,9
3567,8
3568,6
3569,4
3570,4
3571,9
3572,5
3573,9
3574,4
3575,2
3576,5
3577,6
3578,8
3579,1
3580,8
3581,7
3582,4
3583,3
3584,5
3585,4
3586,10
3587,6
3588,9
3589,8
3590,3
3591,3
3592,2
3593,5
3594,9
3595,2
3596,10
3597,4
3598,4
3599,6
3600,7
3601,5
3602,7
3603,3
3604,8
3605,10
3606,1
3607,10
3608,3
3609,6
3610,4
3611,7
3612,10
3613,5
3614,10
3615,7
3616,3
3617,2
3618,10
3619,4
3620,1
3621,9
3622,3
3623,7
3624,10
3625,3
3626,9
3627,1
3628,8
3629,5
3630,7
3631,10
3632,5
3633,6
3634,10
3635,2
3636,4
3637,10
3638,5
3639,9
3640,9
3641,5
3642,10
3643,2
3644,7
3645,5
3646,4
3647,5
3648,8
3649,10
3650,8
3651,2
3652,4
3653,4
3654,2
3655,4
3656,2
3657,10
3658,9
3659,10
3660,8
3661,9
3662,10
3663,7
3664,7
3665,2
3666,9
3667,2
3668,5
3669,2
3670,4
3671,3
3672,7
3673,2
3674,2
3675,2
3676,8
3677,5
3678,7
3679,9
3680,9
3681,7
3682,7
3683,6
3684,5
3685,4
3686,5
3687,9
3688,8
3689,8
3690,5
3691,2
3692,7
3693,1
3694,1
3695,3
3696,9
3697,3
3698,5
3699,9
3700,8
3701,3
3702,3
3703,5
3704,6
3705,3
3706,9
3707,10
3708,2
3709,2
3710,6
3711,7
3712,3
3713,4
3714,2
3715,8
3716,2
3717,1
3718,4
3719,9
3720,2
3721,3
3722,8
3723,3
3724,4
3725,6
3726,4
3727,7
3728,3
3729,3
3730,9
3731,6
3732,3
3733,1
3734,7
3735,8
3736,8
3737,6
3738,1
3739,3
3740,6
3741,3
3742,3
3743,8
3744,8
3745,4
3746,8
3747,3
3748,1
3749,4
3750,10
3751,6
3752,4
3753,3
3754,3
3755,10
3756,7
3757,7
3758,3
3759,9
3760,8
3761,3
3762,1
3763,8
3764,4
3765,7
3766,5
3767,7
3768,8
3769,1
3770,6
3771,10
3772,9
3773,3
3774,7
3775,4
3776,10
3777,3
3778,2
3779,3
3780,4
3781,6
3782,7
3783,9
3784,1
3785,9
3786,9
3787,3
3788,8
3789,8
3790,10
3791,9
3792,3
3793,1
3794,8
3795,2
3796,6
3797,8
3798,3
3799,5
3800,4
3801,2
3802,9
3803,1
3804,8
3805,9
3806,4
3807,8
3808,4
3809,6
3810,7
3811,6
3812,7
3813,6
3814,10
3815,7
3816,9
3817,6
3818,10
3819,3
3820,5
3821,9
3822,10
3823,3
3824,8
3825,5
3826,6
3827,6
3828,9
3829,1
3830,7
3831,7
3832,5
3833,8
3834,5
3835,8
3836,7
3837,6
3838,5
3839,7
3840,7
3841,8
3842,10
3843,2
3844,10
3845,5
3846,3
3847,4
3848,1
3849,2
3850,8
3851,5
3852,9
3853,1
3854,4
3855,2
3856,8
3857,5
3858,6
3859,8
3860,3
3861,2
3862,6
3863,1
3864,2
3865,8
3866,7
3867,8
3868,9
3869,4
3870,10
3871,6
3872,2
3873,5
3874,1
3875,9
3876,2
3877,4
3878,6
3879,1
3880,6
3881,10
3882,7
3883,5
3884,4
3885,8
3886,1
3887,7
3888,4
3889,7
3890,1
3891,10
3892,10
3893,6
3894,3
3895,9
3896,7
3897,6
3898,4
3899,2
3900,3
3901,5
3902,6
3903,7
3904,9
3905,4
3906,5
3907,9
3908,9
3909,8
3910,4
3911,10
3912,5
3913,3
3914,6
3915,5
3916,4
3917,9
3918,3
3919,3
3920,5
3921,1
3922,4
3923,8
3924,8
3925,4
3926,1
3927,1
3928,2
3929,2
3930,6
3931,8
3932,9
3933,8
3934,5
3935,3
3936,9
3937,6
3938,5
3939,5
3940,4
3941,4
3942,7
3943,9
3944,10
3945,7
3946,5
3947,4
3948,5
3949,4
3950,4
3951,5
3952,5
3953,9
3954,3
3955,1
3956,4
3957,2
3958,10
3959,3
3960,9
3961,9
3962,9
3963,6
3964,10
3965,5
3966,4
3967,10
3968,10
3969,1
3970,6
3971,9
3972,7
3973,1
3974,2
3975,2
3976,2
3977,7
3978,3
3979,10
3980,6
3981,7
3982,1
3983,2
3984,9
3985,4
3986,8
3987,9
3988,7
3989,7
3990,6
3991,9
3992,2
3993,3
3994,5
3995,8
3996,6
3997,10
3998,2
3999,8
4000,6
4001,4
4002,4
4003,4
4004,9
4005,3
4006,1
4007,2
4008,3
4009,2
4010,2
4011,5
4012,1
4013,7
4014,5
4015,1
4016,9
4017,3
4018,9
4019,2
4020,2
4021,6
4022,6
4023,7
4024,2
4025,8
4026,2
4027,9
4028,8
4029,1
4030,9
4031,3
4032,5
4033,7
4034,8
4035,5
4036,7
4037,9
4038,10
4039,10
4040,2
4041,7
4042,2
4043,10
4044,10
4045,7
4046,2
4047,1
4048,5
4049,1
4050,7
4051,4
4052,3
4053,9
4054,9
4055,4
4056,2
4057,2
4058,9
4059,8
4060,10
4061,2
4062,5
4063,1
4064,7
4065,6
4066,8
4067,3
4068,3
4069,6
4070,2
4071,4
4072,9
4073,7
4074,7
4075,5
4076,7
4077,7
4078,1
4079,9
4080,8
4081,5
4082,9
4083,2
4084,5
4085,2
4086,3
4087,6
4088,6
4089,1
4090,7
4091,3
4092,4
4093,3
4094,5
4095,8
4096,10
4097,5
4098,8
4099,7
4100,9
4101,5
4102,4
4103,6
4104,1
4105,10
4106,7
4107,8
4108,8
4109,6
4110,4
4111,1
4112,1
4113,6
4114,10
4115,3
4116,1
4117,10
4118,8
4119,2
4120,7
4121,8
4122,10
4123,9
4124,5
4125,1
4126,1
4127,2
4128,7
4129,8
4130,7
4131,10
4132,3
4133,7
4134,3
4135,3
4136,3
4137,10
4138,10
4139,10
4140,2
4141,4
4142,7
4143,1
4144,8
4145,5
4146,4
4147,3
4148,10
4149,6
4150,2
4151,3
4152,7
4153,7
4154,10
4155,10
4156,8
4157,1
4158,4
4159,5
4160,5
4161,10
4162,10
4163,4
4164,3
4165,4
4166,1
4167,10
4168,2
4169,4
4170,10
4171,4
4172,3
4173,4
4174,2
4175,7
4176,8
4177,10
4178,9
4179,4
4180,4
4181,4
4182,7
4183,5
4184,4
4185,3
4186,7
4187,9
4188,9
4189,7
4190,5
4191,8
4192,4
4193,9
4194,7
4195,6
4196,6
4197,7
4198,8
4199,3
4200,9
4201,5
4202,2
4203,10
4204,3
4205,5
4206,9
4207,10
4208,9
4209,1
4210,4
4211,5
4212,8
4213,3
4214,7
4215,1
4216,2
4217,5
4218,10
4219,5
4220,6
4221,7
4222,8
4223,10
4224,2
4225,9
4226,2
4227,2
4228,10
4229,1
4230,9
4231,6
4232,6
4233,10
4234,9
4235,6
4236,2
4237,4
4238,7
4239,4
4240,7
4241,2
4242,4
4243,9
4244,6
4245,1
4246,8
4247,1
4248,2
4249,3
4250,5
4251,5
4252,9
4253,2
4254,5
4255,5
4256,5
4257,10
4258,9
4259,8
4260,5
4261,6
4262,5
4263,3
4264,10
4265,4
4266,2
4267,10
4268,2
4269,10
4270,4
4271,9
4272,4
4273,6
4274,6
4275,7
4276,1
4277,7
4278,2
4279,8
4280,8
4281,5
4282,9
4283,10
4284,10
4285,9
4286,1
4287,8
4288,1
4289,10
4290,1
4291,10
4292,6
4293,10
4294,1
4295,8
4296,8
4297,1
4298,6
4299,2
4300,10
4301,5
4302,5
4303,9
4304,5
4305,4
4306,8
4307,1
4308,10
4309,3
4310,8
4311,9
4312,9
4313,6
4314,3
4315,10
4316,1
4317,5
4318,2
4319,8
4320,5
4321,9
4322,8
4323,4
4324,1
4325,3
4326,4
4327,4
4328,10
4329,8
4330,4
4331,5
4332,9
4333,10
4334,1
4335,9
4336,1
4337,7
4338,10
4339,1
4340,8
4341,8
4342,2
4343,9
4344,5
4345,1
4346,2
4347,9
4348,10
4349,4
4350,2
4351,10
4352,10
4353,4
4354,6
4355,3
4356,2
4357,5
4358,9
4359,3
4360,3
4361,5
4362,3
4363,5
4364,5
4365,10
4366,8
4367,6
4368,7
4369,10
4370,8
4371,5
4372,10
4373,8
4374,9
4375,10
4376,8
4377,9
4378,6
4379,5
4380,4
4381,4
4382,1
4383,4
4384,10
4385,1
4386,9
4387,4
4388,6
4389,4
4390,6
4391,10
4392,6
4393,9
4394,6
4395,5
4396,4
4397,9
4398,7
4399,4
4400,9
4401,5
4402,7
4403,6
4404,3
4405,7
4406,7
4407,4
4408,8
4409,10
4410,1
4411,6
4412,1
4413,1
4414,9
4415,9
4416,7
4417,4
4418,10
4419,9
4420,9
4421,10
4422,3
4423,7
4424,5
4425,2
4426,1
4427,8
4428,2
4429,3
4430,9
4431,8
4432,2
4433,6
4434,4
4435,9
4436,10
4437,7
4438,7
4439,10
4440,1
4441,8
4442,9
4443,8
4444,1
4445,7
4446,2
4447,7
4448,2
4449,5
4450,2
4451,7
4452,5
4453,7
4454,5
4455,6
4456,8
4457,8
4458,8
4459,10
4460,5
4461,3
4462,8
4463,3
4464,10
4465,3
4466,6
4467,3
4468,9
4469,8
4470,4
4471,5
4472,1
4473,7
4474,2
4475,4
4476,10
4477,2
4478,3
4479,10
4480,9
4481,9
4482,4
4483,8
4484,3
4485,7
4486,4
4487,9
4488,6
4489,8
4490,3
4491,4
4492,10
4493,2
4494,2
4495,5
4496,5
4497,7
4498,4
4499,6
4500,3
4501,7
4502,7
4503,3
4504,8
4505,3
4506,3
4507,9
4508,3
4509,6
4510,4
4511,6
4512,1
4513,8
4514,2
4515,9
4516,9
4517,3
4518,5
4519,3
4520,4
4521,10
4522,3
4523,2
4524,8
4525,10
4526,6
4527,2
4528,7
4529,10
4530,4
4531,10
4532,9
4533,3
4534,7
4535,10
4536,1
4537,3
4538,7
4539,3
4540,5
4541,1
4542,1
4543,3
4544,6
4545,2
4546,7
4547,3
4548,3
4549,10
4550,7
4551,5
4552,5
4553,9
4554,3
4555,4
4556,4
4557,3
4558,7
4559,5
4560,10
4561,9
4562,9
4563,4
4564,8
4565,3
4566,2
4567,6
4568,2
4569,2
4570,7
4571,4
4572,9
4573,2
4574,1
4575,2
4576,8
4577,4
4578,2
4579,8
4580,6
4581,7
4582,8
4583,2
4584,7
4585,7
4586,8
4587,1
4588,2
4589,2
4590,6
4591,4
4592,2
4593,9
4594,9
4595,6
4596,5
4597,8
4598,9
4599,5
4600,5
4601,9
4602,3
4603,3
4604,5
4605,8
4606,2
4607,9
4608,6
4609,5
4610,6
4611,7
4612,5
4613,1
4614,4
4615,1
4616,6
4617,2
4618,6
4619,9
4620,1
4621,5
4622,1
4623,6
4624,10
4625,10
4626,9
4627,9
4628,3
4629,10
4630,7
4631,4
4632,1
4633,6
4634,2
4635,7
4636,1
4637,1
4638,1
4639,4
4640,5
4641,7
4642,10
4643,3
4644,7
4645,5
4646,5
4647,5
4648,5
4649,6
4650,3
4651,1
4652,6
4653,5
4654,1
4655,10
4656,5
4657,4
4658,8
4659,4
4660,1
4661,8
4662,8
4663,8
4664,5
4665,2
4666,1
4667,2
4668,8
4669,10
4670,8
4671,8
4672,3
4673,8
4674,6
4675,4
4676,1
4677,4
4678,9
4679,7
4680,6
4681,6
4682,4
4683,1
4684,10
4685,7
4686,5
4687,6
4688,9
4689,2
4690,4
4691,6
4692,10
4693,1
4694,5
4695,6
4696,10
4697,2
4698,3
4699,10
4700,3
4701,10
4702,2
4703,5
4704,8
4705,10
4706,10
4707,1
4708,3
4709,7
4710,8
4711,5
4712,1
4713,3
4714,7
4715,1
4716,4
4717,4
4718,7
4719,3
4720,4
4721,8
4722,2
4723,4
4724,7
4725,6
4726,10
4727,4
4728,1
4729,3
4730,5
4731,7
4732,10
4733,3
4734,10
4735,9
4736,8
4737,9
4738,2
4739,9
4740,9
4741,8
4742,3
4743,7
4744,3
4745,2
4746,5
4747,1
4748,1
4749,2
4750,8
4751,10
4752,1
4753,5
4754,4
4755,7
4756,4
4757,10
4758,6
4759,2
4760,10
4761,4
4762,6
4763,7
4764,10
4765,2
4766,7
4767,3
4768,5
4769,9
4770,4
4771,2
4772,10
4773,4
4774,9
4775,3
4776,8
4777,8
4778,6
4779,1
4780,2
4781,6
4782,3
4783,7
4784,4
4785,4
4786,2
4787,9
4788,7
4789,7
4790,5
4791,6
4792,4
4793,7
4794,9
4795,6
4796,7
4797,1
4798,7
4799,3
4800,1
4801,1
4802,6
4803,9
4804,10
4805,7
4806,7
4807,8
4808,4
4809,8
4810,2
4811,9
4812,9
4813,6
4814,6
4815,7
4816,9
4817,2
4818,2
4819,1
4820,5
4821,4
4822,5
4823,2
4824,8
4825,6
4826,8
4827,8
4828,2
4829,3
4830,2
4831,5
4832,5
4833,4
4834,2
4835,9
4836,10
4837,5
4838,7
4839,8
4840,6
4841,5
4842,2
4843,8
4844,3
4845,8
4846,8
4847,1
4848,2
4849,2
4850,10
4851,8
4852,10
4853,3
4854,1
4855,2
4856,2
4857,1
4858,5
4859,5
4860,3
4861,3
4862,1
4863,7
4864,9
4865,4
4866,5
4867,6
4868,10
4869,5
4870,6
4871,6
4872,3
4873,7
4874,9
4875,8
4876,3
4877,3
4878,4
4879,7
4880,9
4881,9
4882,8
4883,1
4884,2
4885,4
4886,7
4887,8
4888,3
4889,10
4890,9
4891,5
4892,5
4893,9
4894,1
4895,6
4896,7
4897,5
4898,3
4899,10
4900,9
4901,2
4902,10
4903,3
4904,2
4905,4
4906,7
4907,4
4908,7
4909,5
4910,7
4911,5
4912,6
4913,10
4914,6
4915,4
4916,9
4917,5
4918,7
4919,4
4920,6
4921,3
4922,6
4923,6
4924,4
4925,4
4926,8
4927,6
4928,5
4929,7
4930,2
4931,2
4932,2
4933,3
4934,7
4935,6
4936,2
4937,2
4938,3
4939,10
4940,10
4941,6
4942,10
4943,8
4944,1
4945,4
4946,6
4947,2
4948,1
4949,5
4950,6
4951,3
4952,1
4953,3
4954,8
4955,5
4956,4
4957,4
4958,7
4959,7
4960,4
4961,8
4962,5
4963,10
4964,5
4965,4
4966,9
4967,7
4968,8
4969,9
4970,9
4971,9
4972,9
4973,6
4974,8
4975,5
4976,9
4977,8
4978,5
4979,6
4980,2
4981,2
4982,8
4983,1
4984,9
4985,1
4986,6
4987,2
4988,3
4989,7
4990,7
4991,3
4992,4
4993,2
4994,4
4995,1
4996,2
4997,6
4998,7
4999,10
5000,9
5001,9
5002,7
5003,8
5004,9
5005,1
5006,1
5007,8
5008,2
5009,2
5010,3
5011,3
5012,10
5013,10
5014,8
5015,1
5016,2
5017,8
5018,7
5019,4
5020,10
5021,3
5022,9
5023,9
5024,10
5025,10
5026,9
5027,10
5028,6
5029,9
5030,5
5031,5
5032,5
5033,7
5034,6
5035,3
5036,10
5037,4
5038,1
5039,6
5040,7
5041,10
5042,4
5043,1
5044,7
5045,10
5046,4
5047,9
5048,6
5049,3
5050,8
5051,3
5052,6
5053,2
5054,10
5055,9
5056,6
5057,4
5058,6
5059,2
5060,5
5061,8
5062,3
5063,10
5064,9
5065,1
5066,5
5067,4
5068,2
5069,6
5070,3
5071,1
5072,1
5073,1
5074,10
5075,3
5076,4
5077,6
5078,7
5079,3
5080,4
5081,3
5082,6
5083,3
5084,1
5085,1
5086,2
5087,2
5088,1
5089,4
5090,8
5091,8
5092,5
5093,7
5094,7
5095,7
5096,8
5097,8
5098,7
5099,7
5100,9
5101,2
5102,10
5103,5
5104,5
5105,9
5106,9
5107,5
5108,9
5109,3
5110,5
5111,7
5112,1
5113,10
5114,9
5115,9
5116,2
5117,1
5118,5
5119,8
5120,9
5121,8
5122,1
5123,8
5124,8
5125,2
5126,1
5127,2
5128,4
5129,10
5130,8
5131,10
5132,3
5133,1
5134,1
5135,3
5136,3
5137,5
5138,1
5139,4
5140,7
5141,1
5142,6
5143,1
5144,8
5145,9
5146,9
5147,10
5148,2
5149,3
5150,1
5151,2
5152,3
5153,1
5154,9
5155,5
5156,9
5157,6
5158,4
5159,10
5160,4
5161,8
5162,6
5163,6
5164,4
5165,3
5166,8
5167,7
5168,8
5169,8
5170,1
5171,3
5172,8
5173,1
5174,7
5175,8
5176,8
5177,5
5178,9
5179,1
5180,10
5181,9
5182,4
5183,2
5184,6
5185,10
5186,7
5187,3
5188,7
5189,4
5190,9
5191,4
5192,7
5193,7
5194,5
5195,9
5196,7
5197,9
5198,8
5199,4
5200,2
5201,1
5202,10
5203,2
5204,4
5205,9
5206,2
5207,7
5208,1
5209,9
5210,7
5211,3
5212,8
5213,3
5214,10
5215,4
5216,10
5217,6
5218,5
5219,9
5220,8
5221,7
5222,8
5223,4
5224,7
5225,3
5226,9
5227,10
5228,9
5229,4
5230,6
5231,9
5232,1
5233,6
5234,8
5235,7
5236,9
5237,6
5238,4
5239,6
5240,9
5241,8
5242,4
5243,9
5244,1
5245,1
5246,8
5247,5
5248,10
5249,1
5250,3
5251,1
5252,2
5253,6
5254,5
5255,8
5256,1
5257,9
5258,8
5259,6
5260,5
5261,3
5262,8
5263,6
5264,5
5265,7
5266,10
5267,1
5268,7
5269,7
5270,8
5271,10
5272,7
5273,5
5274,5
5275,7
5276,10
5277,6
5278,7
5279,2
5280,8
5281,1
5282,2
5283,10
5284,6
5285,8
5286,7
5287,8
5288,1
5289,9
5290,1
5291,1
5292,4
5293,5
5294,6
5295,8
5296,7
5297,10
5298,5
5299,10
5300,10
5301,7
5302,1
5303,3
5304,10
5305,4
5306,6
5307,5
5308,6
5309,2
5310,4
5311,7
5312,5
5313,8
5314,3
5315,9
5316,4
5317,9
5318,10
5319,8
5320,2
5321,6
5322,3
5323,10
5324,7
5325,6
5326,7
5327,5
5328,1
5329,7
5330,7
5331,1
5332,7
5333,6
5334,10
5335,4
5336,9
5337,2
5338,2
5339,8
5340,7
5341,4
5342,5
5343,5
5344,2
5345,1
5346,5
5347,8
5348,8
5349,1
5350,6
5351,4
5352,3
5353,4
5354,4
5355,7
5356,8
5357,3
5358,6
5359,9
5360,6
5361,9
5362,2
5363,9
5364,3
5365,8
5366,4
5367,4
5368,8
5369,10
5370,1
5371,5
5372,4
5373,6
5374,8
5375,7
5376,6
5377,7
5378,9
5379,10
5380,2
5381,9
5382,2
5383,5
5384,6
5385,1
5386,6
5387,6
5388,5
5389,8
5390,9
5391,5
5392,3
5393,4
5394,10
5395,5
5396,2
5397,8
5398,2
5399,10
5400,3
5401,7
5402,6
5403,10
5404,5
5405,9
5406,9
5407,1
5408,5
5409,2
5410,9
5411,8
5412,5
5413,7
5414,7
5415,9
5416,7
5417,1
5418,2
5419,7
5420,10
5421,3
5422,3
5423,9
5424,4
5425,5
5426,2
5427,9
5428,4
5429,3
5430,10
5431,1
5432,6
5433,2
5434,1
5435,1
5436,8
5437,1
5438,10
5439,1
5440,10
5441,3
5442,10
5443,3
5444,6
5445,5
5446,1
5447,9
5448,10
5449,7
5450,3
5451,3
5452,10
5453,2
5454,2
5455,9
5456,6
5457,8
5458,5
5459,5
5460,3
5461,9
5462,4
5463,7
5464,5
5465,9
5466,3
5467,4
5468,9
5469,9
5470,7
5471,2
5472,10
5473,4
5474,2
5475,9
5476,1
5477,1
5478,6
5479,2
5480,6
5481,10
5482,1
5483,1
5484,3
5485,9
5486,9
5487,4
5488,1
5489,1
5490,7
5491,6
5492,3
5493,1
5494,7
5495,10
5496,9
5497,9
5498,5
5499,6
5500,7
5501,5
5502,9
5503,10
5504,5
5505,10
5506,4
5507,4
5508,9
5509,8
5510,6
5511,4
5512,5
5513,6
5514,9
5515,9
5516,9
5517,1
5518,4
5519,10
5520,2
5521,6
5522,6
5523,10
5524,6
5525,9
5526,7
5527,2
5528,9
5529,7
5530,2
5531,7
5532,1
5533,3
5534,8
5535,3
5536,1
5537,10
5538,7
5539,6
5540,2
5541,6
5542,4
5543,8
5544,8
5545,7
5546,8
5547,8
5548,3
5549,1
5550,7
5551,9
5552,6
5553,8
5554,6
5555,9
5556,1
5557,1
5558,3
5559,5
5560,7
5561,8
5562,3
5563,5
5564,6
5565,8
5566,4
5567,9
5568,10
5569,10
5570,9
5571,1
5572,1
5573,8
5574,10
5575,10
5576,8
5577,5
5578,9
5579,2
5580,7
5581,6
5582,1
5583,7
5584,8
5585,8
5586,9
5587,10
5588,8
5589,4
5590,7
5591,5
5592,1
5593,8
5594,7
5595,2
5596,9
5597,4
5598,6
5599,4
5600,5
5601,4
5602,4
5603,5
5604,4
5605,3
5606,4
5607,9
